time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.38000,4.71387,0.01001,0.01002,0.01002,0.16375,0.05497,0.28115,0.06706,0.02159,7.28909,4.59195,4.26538,93.45924,22.77146,275.09738,14.95690,1,0.00000
0.39000,4.71370,0.01001,0.01002,0.01002,0.16370,0.05492,0.28141,0.06703,0.02162,7.29036,4.59228,4.26561,93.41828,22.74572,275.24327,14.94740,1,0.00000
0.40000,4.71365,0.01001,0.01002,0.01002,0.16367,0.05488,0.28166,0.06701,0.02164,7.29167,4.59268,4.26591,93.38262,22.72308,275.38416,14.93903,1,0.00000
0.41000,4.71372,0.01001,0.01002,0.01002,0.16364,0.05485,0.28191,0.06699,0.02167,7.29302,4.59315,4.26627,93.35275,22.70373,275.52157,14.93187,1,0.00000
0.42000,4.71396,0.01001,0.01002,0.01002,0.16363,0.05483,0.28216,0.06698,0.02169,7.29440,4.59368,4.26670,93.32907,22.68782,275.65673,14.92601,1,0.00000
0.43000,4.71438,0.01001,0.01002,0.01002,0.16363,0.05481,0.28241,0.06698,0.02172,7.29581,4.59427,4.26719,93.31182,22.67546,275.79054,14.92151,1,0.00000
0.44000,4.71498,0.01001,0.01002,0.01002,0.16364,0.05482,0.28266,0.06699,0.02175,7.29726,4.59492,4.26773,93.29990,22.67407,275.91700,14.92018,1,0.00000
0.45000,4.71578,0.01001,0.01002,0.01002,0.16367,0.05482,0.28291,0.06700,0.02177,7.29873,4.59563,4.26834,93.29579,22.66904,276.04925,14.91849,1,0.00000
0.46000,4.71676,0.01001,0.01002,0.01002,0.16370,0.05484,0.28316,0.06702,0.02180,7.30024,4.59639,4.26900,93.29813,22.66771,276.18046,14.91821,1,0.00000
0.47000,4.71792,0.01001,0.01002,0.01002,0.16375,0.05486,0.28341,0.06704,0.02183,7.30178,4.59721,4.26971,93.30666,22.67004,276.30993,14.91932,1,0.00000
0.48000,4.71924,0.01001,0.01002,0.01002,0.16381,0.05488,0.28367,0.06707,0.02186,7.30334,4.59808,4.27048,93.32105,22.67597,276.43658,14.92175,1,0.00000
