time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.47000,13.87278,0.01001,0.01001,0.01001,0.44405,0.23828,0.26967,0.20271,0.02389,8.36358,6.56749,6.24426,223.72598,88.56933,240.69055,41.44410,1,0.00800
0.48000,13.94763,0.01001,0.01001,0.01001,0.44436,0.23863,0.26576,0.20316,0.02368,8.36154,6.60661,6.28535,222.95048,88.23356,236.71736,41.37647,1,0.00820
0.49000,14.02143,0.01001,0.01001,0.01001,0.44456,0.23889,0.26187,0.20357,0.02346,8.35776,6.64521,6.32606,222.11333,87.86089,232.78060,41.29968,1,0.00840
0.50000,14.09198,0.01001,0.01001,0.01001,0.44459,0.23904,0.25796,0.20391,0.02323,8.35226,6.68322,6.36634,221.18449,87.44090,228.85643,41.20750,1,0.00850
0.51000,14.15681,0.01001,0.01001,0.01001,0.44438,0.23905,0.25402,0.20415,0.02299,8.34500,6.72058,6.40611,220.13187,86.96152,224.91812,41.09456,1,0.00870
0.52000,14.21380,0.01001,0.01001,0.01001,0.44387,0.23887,0.25001,0.20426,0.02274,8.33596,6.75720,6.44529,218.93051,86.41346,220.94575,40.95604,1,0.00890
0.53000,14.26170,0.01001,0.01001,0.01001,0.44303,0.23850,0.24593,0.20422,0.02249,8.32508,6.79297,6.48376,217.57049,85.79276,216.93292,40.78965,1,0.00900
0.54000,14.30047,0.01001,0.01001,0.01001,0.44091,0.23720,0.24284,0.20350,0.02215,8.31231,6.82779,6.52145,215.58797,84.83774,213.63432,40.48791,1,0.00920
0.55000,14.33134,0.01001,0.01001,0.01001,0.43605,0.23384,0.24242,0.20126,0.02166,8.29764,6.86161,6.55827,212.29081,83.16100,212.19697,39.88875,1,0.00940
0.56000,14.35657,0.01001,0.01001,0.01001,0.43116,0.23049,0.24185,0.19903,0.02118,8.28107,6.89429,6.59410,209.00802,81.49761,210.63440,39.29576,1,0.00960
0.57000,14.37900,0.01001,0.01001,0.01001,0.42633,0.22718,0.24120,0.19683,0.02071,8.26263,6.92578,6.62887,205.78394,79.86502,208.99767,38.71747,1,0.00970
0.58000,14.40128,0.01001,0.01001,0.01001,0.42164,0.22396,0.24051,0.19472,0.02026,8.24242,6.95608,6.66259,202.65857,78.27813,207.33371,38.16072,1,0.00990
0.59000,14.42520,0.01001,0.01001,0.01001,0.41716,0.22086,0.23983,0.19272,0.01983,8.22055,6.98521,6.69527,199.65437,76.74667,205.67799,37.62996,1,0.01010
0.60000,14.45104,0.01001,0.01001,0.01002,0.41290,0.21789,0.23917,0.19083,0.01942,8.19717,7.01322,6.72694,196.77210,75.27199,204.04409,37.12520,1,0.01020
0.61000,14.47732,0.01001,0.01001,0.01002,0.40881,0.21504,0.23852,0.18904,0.01903,8.17240,7.04015,6.75763,193.98808,73.84652,202.42121,36.64267,1,0.01040
0.62000,14.50098,0.01001,0.01002,0.01002,0.40482,0.21227,0.23785,0.18731,0.01866,8.14634,7.06602,6.78737,191.25946,72.45596,200.77711,36.17431,1,0.01060
0.63000,14.51802,0.01001,0.01002,0.01002,0.40082,0.20951,0.23709,0.18561,0.01831,8.11904,7.09081,6.81612,188.53539,71.08185,199.06607,35.71067,1,0.01070
0.64000,14.52451,0.01001,0.01002,0.01002,0.39671,0.20673,0.23620,0.18387,0.01795,8.09052,7.11447,6.84383,185.76945,69.70678,197.24255,35.24286,1,0.01090
0.65000,14.51753,0.01001,0.01002,0.01002,0.39241,0.20388,0.23512,0.18206,0.01761,8.06072,7.13688,6.87039,182.93148,68.31900,195.27507,34.76460,1,0.01110
