time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.38000,1,13.16398,0,0.43575,0.44351,0.16176,0.99842,0.23112,0.32968,0.12072,0.99882,0.30321,0.22766,0.06490,0.99937,0.19636,0.24302,0.08877,0.99913
0.39000,1,13.25060,0,0.43737,0.44008,0.16578,0.99838,0.23237,0.32692,0.12370,0.99879,0.29991,0.22979,0.06700,0.99935,0.19736,0.24118,0.09097,0.99911
0.40000,1,13.33638,0,0.43884,0.43651,0.16976,0.99834,0.23352,0.32404,0.12665,0.99876,0.29650,0.23182,0.06911,0.99933,0.19829,0.23926,0.09315,0.99909
0.41000,1,13.41981,0,0.44012,0.43277,0.17370,0.99830,0.23456,0.32102,0.12958,0.99873,0.29294,0.23375,0.07124,0.99931,0.19915,0.23726,0.09531,0.99907
0.42000,1,13.49995,0,0.44119,0.42885,0.17761,0.99826,0.23546,0.31786,0.13248,0.99870,0.28925,0.23553,0.07339,0.99929,0.19992,0.23517,0.09746,0.99905
0.43000,1,13.57682,0,0.44204,0.42473,0.18148,0.99822,0.23622,0.31455,0.13534,0.99868,0.28543,0.23718,0.07555,0.99927,0.20059,0.23299,0.09958,0.99903
0.44000,1,13.65129,0,0.44270,0.42051,0.18532,0.99819,0.23686,0.31115,0.13818,0.99865,0.28152,0.23870,0.07773,0.99924,0.20119,0.23074,0.10168,0.99900
0.45000,1,13.72470,0,0.44323,0.41626,0.18911,0.99815,0.23741,0.30771,0.14099,0.99862,0.27757,0.24013,0.07992,0.99922,0.20173,0.22850,0.10377,0.99898
0.46000,1,13.79833,0,0.44367,0.41201,0.19287,0.99811,0.23788,0.30426,0.14376,0.99859,0.27361,0.24150,0.08212,0.99920,0.20223,0.22627,0.10583,0.99896
0.47000,1,13.87278,0,0.44405,0.40781,0.19658,0.99807,0.23828,0.30086,0.14650,0.99856,0.26967,0.24281,0.08433,0.99918,0.20271,0.22407,0.10787,0.99894
0.48000,1,13.94763,0,0.44436,0.40367,0.20026,0.99803,0.23863,0.29748,0.14921,0.99853,0.26576,0.24407,0.08656,0.99916,0.20316,0.22191,0.10989,0.99892
0.49000,1,14.02143,0,0.44456,0.39955,0.20391,0.99800,0.23889,0.29412,0.15189,0.99851,0.26187,0.24524,0.08879,0.99913,0.20357,0.21978,0.11190,0.99890
0.50000,1,14.09198,0,0.44459,0.39537,0.20751,0.99796,0.23904,0.29071,0.15454,0.99848,0.25796,0.24632,0.09104,0.99911,0.20391,0.21762,0.11388,0.99888
0.51000,1,14.15681,0,0.44438,0.39111,0.21107,0.99792,0.23905,0.28721,0.15716,0.99845,0.25402,0.24724,0.09329,0.99909,0.20415,0.21542,0.11584,0.99886
0.52000,1,14.21380,0,0.44387,0.38667,0.21460,0.99789,0.23887,0.28360,0.15975,0.99843,0.25001,0.24797,0.09555,0.99907,0.20426,0.21314,0.11779,0.99884
0.53000,1,14.26170,0,0.44303,0.38206,0.21808,0.99785,0.23850,0.27985,0.16230,0.99840,0.24593,0.24849,0.09782,0.99904,0.20422,0.21078,0.11971,0.99882
0.54000,1,14.30047,0,0.44091,0.37742,0.22152,0.99782,0.23720,0.27607,0.16481,0.99838,0.24284,0.24868,0.10009,0.99902,0.20350,0.20841,0.12161,0.99880
0.55000,1,14.33134,0,0.43605,0.37299,0.22492,0.99778,0.23384,0.27246,0.16730,0.99835,0.24242,0.24831,0.10235,0.99900,0.20126,0.20617,0.12349,0.99878
0.56000,1,14.35657,0,0.43116,0.36856,0.22828,0.99775,0.23049,0.26883,0.16975,0.99833,0.24185,0.24781,0.10461,0.99898,0.19903,0.20392,0.12535,0.99877
0.57000,1,14.37900,0,0.42633,0.36418,0.23160,0.99772,0.22718,0.26524,0.17216,0.99830,0.24120,0.24721,0.10686,0.99895,0.19683,0.20173,0.12718,0.99875
0.58000,1,14.40128,0,0.42164,0.35995,0.23488,0.99768,0.22396,0.26175,0.17455,0.99828,0.24051,0.24658,0.10911,0.99893,0.19472,0.19961,0.12900,0.99873
0.59000,1,14.42520,0,0.41716,0.35592,0.23812,0.99765,0.22086,0.25842,0.17690,0.99825,0.23983,0.24597,0.11135,0.99891,0.19272,0.19762,0.13080,0.99871
0.60000,1,14.45104,0,0.41290,0.35211,0.24133,0.99762,0.21789,0.25524,0.17923,0.99823,0.23917,0.24539,0.11359,0.99889,0.19083,0.19577,0.13259,0.99869
0.61000,1,14.47732,0,0.40881,0.34848,0.24451,0.99759,0.21504,0.25219,0.18153,0.99821,0.23852,0.24483,0.11582,0.99886,0.18904,0.19402,0.13436,0.99867
0.62000,1,14.50098,0,0.40482,0.34496,0.24765,0.99755,0.21227,0.24922,0.18380,0.99818,0.23785,0.24424,0.11805,0.99884,0.18731,0.19234,0.13611,0.99866
0.63000,1,14.51802,0,0.40082,0.34143,0.25076,0.99752,0.20951,0.24627,0.18604,0.99816,0.23709,0.24356,0.12027,0.99882,0.18561,0.19066,0.13785,0.99864
0.64000,1,14.52451,0,0.39671,0.33783,0.25384,0.99749,0.20673,0.24326,0.18826,0.99814,0.23620,0.24273,0.12248,0.99880,0.18387,0.18895,0.13957,0.99862
0.65000,1,14.51753,0,0.39241,0.33405,0.25689,0.99746,0.20388,0.24012,0.19045,0.99812,0.23512,0.24170,0.12468,0.99878,0.18206,0.18716,0.14128,0.99860
0.66000,1,14.49591,0,0.38790,0.33007,0.25989,0.99743,0.20094,0.23685,0.19261,0.99810,0.23383,0.24045,0.12687,0.99875,0.18016,0.18527,0.14296,0.99859
0.67000,1,14.46042,0,0.38320,0.32594,0.26286,0.99740,0.19792,0.23347,0.19474,0.99807,0.23235,0.23899,0.12905,0.99873,0.17820,0.18328,0.14463,0.99857
0.68000,1,14.41343,0,0.37839,0.32170,0.26580,0.99737,0.19485,0.23002,0.19683,0.99805,0.23071,0.23738,0.13122,0.99871,0.17618,0.18126,0.14629,0.99855
0.69000,1,14.35808,0,0.37353,0.31744,0.26869,0.99734,0.19176,0.22657,0.19890,0.99803,0.22897,0.23564,0.13336,0.99869,0.17416,0.17921,0.14792,0.99854
0.70000,1,14.29742,0,0.36872,0.31322,0.27154,0.99731,0.18870,0.22316,0.20093,0.99801,0.22717,0.23385,0.13550,0.99867,0.17216,0.17720,0.14953,0.99852
0.71000,1,14.23371,0,0.36402,0.30909,0.27436,0.99728,0.18570,0.21983,0.20293,0.99799,0.22535,0.23207,0.13761,0.99865,0.17020,0.17526,0.15113,0.99850
0.72000,1,14.16815,0,0.35944,0.30510,0.27714,0.99726,0.18278,0.21658,0.20491,0.99797,0.22355,0.23029,0.13971,0.99862,0.16832,0.17338,0.15271,0.99849
0.73000,1,14.10105,0,0.35500,0.30121,0.27988,0.99723,0.17993,0.21344,0.20685,0.99795,0.22176,0.22854,0.14179,0.99860,0.16650,0.17157,0.15427,0.99847
0.74000,1,14.03217,0,0.35069,0.29743,0.28259,0.99720,0.17716,0.21038,0.20877,0.99793,0.22000,0.22681,0.14386,0.99858,0.16475,0.16983,0.15582,0.99846
0.75000,1,13.96108,0,0.34650,0.29376,0.28527,0.99717,0.17447,0.20741,0.21066,0.99791,0.21827,0.22510,0.14591,0.99856,0.16306,0.16815,0.15735,0.99844
0.76000,1,13.88723,0,0.34243,0.29016,0.28791,0.99715,0.17186,0.20450,0.21252,0.99789,0.21656,0.22343,0.14795,0.99854,0.16143,0.16652,0.15887,0.99843
0.77000,1,13.80975,0,0.33855,0.28665,0.29052,0.99712,0.16939,0.20167,0.21436,0.99787,0.21496,0.22176,0.14997,0.99852,0.15991,0.16494,0.16037,0.99841
0.78000,1,13.72707,0,0.33470,0.27890,0.29307,0.99709,0.16696,0.19603,0.21614,0.99786,0.21335,0.22945,0.15206,0.99850,0.15841,0.16162,0.16185,0.99840
0.79000,1,13.63678,0,0.33084,0.27583,0.29558,0.99707,0.16453,0.19360,0.21791,0.99784,0.21169,0.22671,0.15413,0.99848,0.15691,0.16025,0.16331,0.99838
0.80000,1,13.53592,0,0.32688,0.27268,0.29806,0.99704,0.16207,0.19110,0.21965,0.99782,0.20994,0.22391,0.15617,0.99846,0.15537,0.15882,0.16475,0.99837
0.81000,1,13.42165,0,0.32275,0.26938,0.30052,0.99702,0.15954,0.18848,0.22136,0.99780,0.20804,0.22099,0.15818,0.99844,0.15375,0.15730,0.16619,0.99835
0.82000,1,13.29232,0,0.31842,0.26587,0.30294,0.99699,0.15691,0.18573,0.22306,0.99779,0.20597,0.21792,0.16017,0.99842,0.15202,0.15567,0.16760,0.99834
0.83000,1,13.14829,0,0.31389,0.26216,0.30533,0.99697,0.15417,0.18284,0.22472,0.99777,0.20371,0.21469,0.16212,0.99840,0.15019,0.15391,0.16901,0.99832
0.84000,1,12.99228,0,0.30921,0.25828,0.30768,0.99695,0.15134,0.17984,0.22636,0.99775,0.20130,0.21134,0.16405,0.99838,0.14827,0.15206,0.17039,0.99831
0.85000,1,12.82892,0,0.30448,0.25433,0.31000,0.99692,0.14848,0.17679,0.22797,0.99774,0.19880,0.20794,0.16594,0.99836,0.14631,0.15017,0.17176,0.99830
0.86000,1,12.66364,0,0.29982,0.25043,0.31228,0.99690,0.14565,0.17378,0.22955,0.99772,0.19629,0.20459,0.16781,0.99834,0.14437,0.14829,0.17311,0.99828
0.87000,1,12.50128,0,0.29533,0.24665,0.31452,0.99688,0.14290,0.17086,0.23111,0.99770,0.19384,0.20135,0.16964,0.99832,0.14250,0.14648,0.17444,0.99827
0.88000,1,12.34484,0,0.29107,0.24308,0.31674,0.99685,0.14028,0.16809,0.23264,0.99769,0.19152,0.19830,0.17145,0.99830,0.14075,0.14479,0.17576,0.99826
