time,r_shoulder_elev,r_elbow_flex,rep,phase,fatigue_level,target_elbow_deg,flexion_duration_s,extension_duration_s,perturbation_deg,elbow_velocity_deg_s,elbow_acceleration_deg_s2,elbow_jerk_deg_s3
65.87,20.0,34.00011152890385,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.05849381437884926,44.865061549733554,-359.0478759751292,-13706.647460021592
65.88,20.0,34.33347686199236,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2146677136706445,38.69995622745819,154.45573871449625,76177.27852869827
65.89,20.0,34.774110653453015,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2715096144811688,47.95417632402348,1164.497694598836,40206.074944888926
65.9,20.0,35.29256038847283,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.25837359736474963,61.98991011943491,958.5772376122748,-79468.43127247227
65.91,20.0,36.01390885584171,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.050074649583175854,67.12572107626897,-424.87093085060934,-94773.33190845183
65.92,20.0,36.63507480999821,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.05041191880214242,53.49249150242272,-936.8894005567619,36147.11870782017
65.93,20.0,37.08375868589017,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.029103888347102813,48.38793306513374,298.07144330579405,69820.42883322581
65.94,20.0,37.60283347130088,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.04563595905792489,59.453920368538604,459.5191761077544,-12013.634270234163
65.95,20.0,38.27283709326094,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.08147023502787118,57.578316587288825,57.798757901110775,-8259.498469863402
65.96,20.0,38.75439980304666,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.01296494551426268,60.60989552656082,294.32920671048635,-9217.32410767806
65.97,20.0,39.485035003792156,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.1864848967250703,63.46490072149855,-126.54772425245042,-23928.194076133557
65.98,20.0,40.02369781747663,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.16111177455330175,58.07894104151181,-184.2346748121848,9385.09528402065
65.99,20.0,40.64661382462239,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.2132008880213503,59.780207225254856,61.154181427962584,-10511.991783599406
66.0,20.0,41.21930196198173,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.20840398882979919,59.30202467007106,-394.4745104841729,-40513.7880580213
66.01,20.0,41.83265431802381,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.23774898870651723,51.8907170155714,-749.1215797324635,14649.43537251706
66.02,20.0,42.257116302293156,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.07182005062708366,44.31959307542179,-101.4858030338317,47152.44452744382
66.03,20.0,42.71904617953225,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.06288295520044566,49.86100095489476,193.927310816413,7133.750425539986
66.04,20.0,43.25433632139105,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.13032327776397531,48.19813929175005,41.18920547696803,25766.085245670034
66.05,20.0,43.68300896536725,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.3103316044450506,50.684785064434124,709.2490157298137,17319.808020203272
66.06,20.0,44.26803202267973,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.33979033128340297,62.38311960634633,387.5853658810335,-39923.69573611487
66.07,20.0,44.93067135749418,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2972813618891197,58.436492382054794,-89.22489899248376,45174.50880663798
66.08,20.0,45.43676187032083,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.4168151021829449,60.59862162649665,1291.0755420137932,64317.79069929
66.09,20.0,46.14264379002411,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.34189424652453054,84.25800322233066,1197.1309149933163,-86491.47538603863
66.1,20.0,47.12192193476744,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0012454050944115617,84.54123992636298,-438.75396570697944,-92435.78962137189
66.11,20.0,47.83346858855137,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.07163774545036444,75.48292390819107,-651.5848774341215,-6727.901280345173
66.12,20.0,48.631580412931264,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.22374319366774087,71.50954237768055,-573.3119913138829,35412.67168329298
66.13,20.0,49.26365943610498,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.20512960616856096,64.01668408191341,56.668556231738165,44009.90399095672
66.14,20.0,49.91191409456953,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.19817324019131613,72.64291350231531,306.88608850525156,-53912.25166452251
66.15,20.0,50.716517706151286,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.34321714868309394,70.15440585201844,-1021.5764770587122,-70375.9153711223
66.16,20.0,51.3150022116099,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.2779648437656912,52.21138396114107,-1100.6322189171947,66384.645020098
66.17,20.0,51.76074538537411,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.055967429333435174,48.14176147367455,306.11642334324785,96820.02412728252
66.18,20.0,52.27783744108339,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.09850987154308588,58.333712428006024,835.7682636284558,4255.227097146985
66.19,20.0,52.92741963393423,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.12414919240873282,64.85712674624367,391.22096528618755,-18163.451939927632
66.2,20.0,53.574979976008265,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.15528438623348684,66.15813173372977,472.49922482990314,-36943.914902312965
66.21,20.0,54.250582268608824,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.16167207121397484,74.30711124284173,-347.6573327600718,-53154.39508845365
66.22,20.0,55.0611222008651,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.03623561030717165,59.20498507852834,-590.5886769391699,29744.0408941263
66.23,20.0,55.43468197017939,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.3507105689210095,62.49533770405833,247.22348512245418,31970.106073881503
66.24,20.0,56.311028954946266,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.16514612033327705,64.14945478097742,48.81344453846026,30345.06409461901
66.25,20.0,56.71767106579894,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.45184977258313186,63.471606594827534,854.1247670148344,47751.4762657707
66.26,20.0,57.58046108684282,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2847831053754031,81.23195012127411,1003.8429698538743,-6846.1062102676005
66.27,20.0,58.34231006822442,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2208484556497372,83.54846599190502,717.2026428094824,-38805.23083090459
66.28,20.0,59.25143040668092,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.011645915168908574,95.57600297746376,227.7383532357824,-83090.05254421642
66.29,20.0,60.253830127773696,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.28902087357688067,88.10323305662067,-944.5984080748459,-39420.76502758506
66.3,20.0,61.01349506781333,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.34532682115682883,76.68403481596684,-560.6769473159189,39569.69173310387
66.31,20.0,61.78751082409303,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.4145472632952806,76.88969411030229,-153.2045734127685,-16850.655581150066
66.32,20.0,62.55128895001938,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.47228407786440296,73.61994334771147,-897.6900589389203,-59786.57971000434
66.33,20.0,63.25990969104726,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.47380834268121336,58.93589293152388,-1348.9361676128553,29974.658394404054
66.34,20.0,63.730006808649854,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.23594508133964584,46.641219995454364,-298.1968910508392,77083.3748663895
66.35,20.0,64.19273409095635,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.009960304289628972,52.971955110507096,192.73132971493467,50472.67255939758
66.36,20.0,64.78944591086,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.12236155408916494,50.49584658975306,711.2565601371124,71472.72529474246
66.37,20.0,65.20265102275141,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.4185578310993303,67.19708631324934,1622.185835609784,-52563.74507570971
66.38,20.0,66.13338763712498,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.19731872504979658,82.93956330194874,-340.01834137708187,-129232.04715199786
66.39,20.0,66.86144228879039,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.178665462286005,60.396719485707706,-962.4551074301735,60013.641652725266
66.4,20.0,67.34132202683914,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.40789879394044953,63.69046115334527,860.2544916774235,116177.49938420906
66.41,20.0,68.13525151185729,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.3226019768580352,77.60180931925618,1361.0948802540079,-29528.398181012606
66.42,20.0,68.89335821322426,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.27245565443523684,90.91235875842543,269.6865280571714,-128462.39914382626
66.43,20.0,69.9534986870258,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.08058834315525011,82.9955398803996,-1208.1531026225177,-31350.80558838865
66.44,20.0,70.55326901083225,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.025682644395538502,66.74929670597507,-357.32958371060164,101828.87572933195
66.45,20.0,71.2884846211453,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0047376517762582546,75.84894820618757,828.4244119641215,21092.476071173038
66.46,20.0,72.070247974956,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.08314201312729129,83.3177849452575,64.51993771285913,-68822.01402146215
66.47,20.0,72.95484032005045,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.2660014258747004,77.13934696044475,-548.0158684651215,-5855.089193358865
66.48,20.0,73.6130349141649,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.22427822201353298,72.35746757595507,-52.58184615431816,5462.410595706398
66.49,20.0,74.40198967156955,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.31531864776223123,76.08771003735839,-438.7676565509935,-46538.05625395968
66.5,20.0,75.13478911491207,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.3523947372686281,63.5821144449352,-983.3429712335118,-4056.8494365658125
66.51,20.0,75.67363196046826,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.19789181972224645,56.420850612688156,-519.9046452823097,46701.33903072405
66.52,20.0,76.26320612716583,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.09668345024067738,53.184021539289006,-49.31619061903092,56780.98078112548
66.53,20.0,76.73731239125404,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.11724501359922586,55.43452680030754,615.7149703401998,2317.6535692996936
66.54,20.0,77.37189666317198,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.16776421303074848,65.498320946093,-2.963119233037048,-79812.19916777959
66.55,20.0,78.0472788101759,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.1743720436078555,55.3752644156468,-980.529013015392,40302.752834218576
66.56,20.0,78.47940195148492,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.42094443819768373,45.88774068578516,803.0919374513345,162479.23020161182
66.57,20.0,78.9650336238916,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.6105342795074815,71.43710316467349,2269.055591016844,495.9864011624404
66.58,20.0,79.90814401477839,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.33899324520647967,91.26885250612204,813.0116654745833,-141295.55743034848
66.59,20.0,80.79041067401404,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.12446717416729347,87.69733647416516,-556.8555575901257,-81949.11906025482
66.6,20.0,81.66209074426169,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0834760857043476,80.13174135431953,-825.9707157305129,-3021.352494910087
66.61,20.0,82.39304550110043,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.1548711394531472,71.1779221595549,-617.2826074883275,39763.586089019744
66.62,20.0,83.08564918745279,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.19226380136366814,67.78608920455298,-30.69899395011788,20301.909074373012
66.63,20.0,83.74876728519149,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.20468928842948186,70.56394228055254,-211.24442600086724,-38926.83791147
66.64,20.0,84.49692803306384,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.30684366013932796,63.561200684535635,-809.2357521795179,-9463.20873133466
66.65,20.0,85.0199912988822,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.18875261252968617,54.37922723696218,-400.50860062756044,39974.38077180782
66.66,20.0,85.58451257780308,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.11713539832617707,55.551028671984426,-9.748136743361613,42493.55560859236
66.67,20.0,86.13101187232189,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.032673628800112736,54.18426450209495,449.36251154428675,5583.309248875068
66.68,20.0,86.66819786784498,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.05576462879727614,64.53827890287016,101.91804823413975,-65550.50436404564
66.69,20.0,87.4217774503793,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.07768458831685177,56.22262546677774,-861.647575736626,12371.178677620164
66.7,20.0,87.79265037718054,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.1659242690326918,47.30532738813764,349.34162178654304,65846.03086115059
66.71,20.0,88.36788399814205,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.19937161872853038,63.2094579025086,455.2730414863859,-30142.140622434254
66.72,20.0,89.05683953523071,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.1131465460620892,56.41078821786536,-253.50119066214205,-7507.82531006422
66.73,20.0,89.49609976249936,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2705192018600974,58.13943408926576,305.1165352851015,8867.474112026486
66.74,20.0,90.21962821701602,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.13738166969220583,62.51311892356739,-76.15170842161234,-16350.357578053476
66.75,20.0,90.7463621409707,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.19465510190288737,56.616399920833516,-21.890616275968,22875.83029619533
66.76,20.0,91.3519562154327,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.1665460639918489,62.07530659804803,381.3648975022943,12599.790586580893
66.77,20.0,91.98786827293166,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.10146090017050745,64.2436978708794,230.1051954556499,-6645.246789160453
66.78,20.0,92.63683017285028,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.016534936108140455,66.67741050716103,248.45996171908524,-19062.85250680284
66.79,20.0,93.32141648307488,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.11093612458168767,69.2128971052611,-151.15185468040693,-39163.524982583906
66.8,20.0,94.0210881149555,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.2605397571629962,63.65437341355289,-534.8105379325929,-29960.451182509114
66.81,20.0,94.59450395134594,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.29105816567926424,58.51668634660925,-750.3608783305892,-9268.361835122363
66.82,20.0,95.19142184188769,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.3523692000994171,48.647155846941104,-720.1777746350401,26221.963051158422
66.83,20.0,95.56744706828476,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.20019474345530291,44.113130853908444,-225.92161730742077,16198.11240900759
66.84,20.0,96.07368445896586,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.18575274836525235,44.12872350079269,-396.21552645488833,3365.084686668851
66.85,20.0,96.45002153830062,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.04904030811266615,36.18882032481068,-158.61992357404375,46135.829864549996
66.86,20.0,96.79746086546207,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.10883408262927562,40.95632502931181,526.5010708361117,16128.827500804022
66.87,20.0,97.26914803888685,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.13462260147567737,46.71884174153291,163.95662644203668,-29687.95154469994
66.88,20.0,97.73183770029273,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.16147217245008313,44.23545755815255,-67.25796005788709,7921.795287307631
66.89,20.0,98.1538571900499,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.2209608887512593,45.37368254037517,322.3925321881893,16815.45451323352
66.9,20.0,98.63931135110023,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.20889328697185372,50.68330820191633,269.0511302067833,-9867.470190442873
66.91,20.0,99.16752335408823,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.14585960010508753,50.75470514451084,125.04312837933185,-21365.889525931438
66.92,20.0,99.65440545399045,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.11586507905385804,53.18417076950297,-158.26666031184544,-33955.225661541626
66.93,20.0,100.23120676947829,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.01241770859482693,47.58937193827393,-554.0613848515007,6722.3850798061585
66.94,20.0,100.60619289275593,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.05267158973082284,42.102943072472954,-23.81895871572226,35066.02276563519
66.95,20.0,101.07326563092775,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.017161448357416842,47.11299276395948,147.25907046120312,-11829.58405600587
66.96,20.0,101.54845274803512,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.03504120053220513,45.048124481697016,-260.4106398358397,-3358.7525980411924
66.97,20.0,101.97422812056169,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0464710442668191,41.90477996724269,80.08401850037927,13672.055297243802
66.98,20.0,102.38654834737997,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.05314092149450908,46.6498048517046,13.030466109036354,-33899.832871965074
66.99,20.0,102.90722421759578,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.17691321189027395,42.165389289423416,-597.9126389389222,-20753.795696723642
67.0,20.0,103.22985613316844,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.11143518063756025,34.69155207292616,-402.0454478254365,17905.371680100758
67.01,20.0,103.6010552590543,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.10336005043400232,34.124480332914686,-239.80520533690708,9837.538618619135
67.02,20.0,103.91234573982673,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.04424913997380211,29.895447966188016,-205.2946754530538,11470.05311384497
67.03,20.0,104.19896421837807,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.030628695488649882,30.01858682385361,-10.404143060007698,10986.055372372404
67.04,20.0,104.5127174763038,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0694395018923734,29.68736510498786,14.426431994394306,6827.0941645707235
67.05,20.0,104.79271152047782,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.13305521793239397,30.307115463741496,126.13774023140678,8817.171214884567
67.06,20.0,105.11885978557864,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.14154555067162647,32.210119909616,190.76985629208565,-2673.7035935564536
67.07,20.0,105.43691391867014,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.14914726909784984,34.12251258958321,72.66366836027771,-2670.604902007767
67.08,20.0,105.8013100373703,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.10141802409310817,33.66339327682155,137.3577582519303,2373.6473090103514
67.09,20.0,106.11018178420657,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.10022337221618388,36.869667754621815,120.13661454048474,-23781.808486441845
67.1,20.0,106.53870339246274,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.029606212006380524,36.066125567631246,-338.2784114769066,-19607.005062772132
67.11,20.0,106.8315042955592,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.03268986732260459,30.104099525083683,-272.0034867149579,8496.122230788216
67.12,20.0,107.14078538296441,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.06121252352847677,30.62605583333209,-168.3559668611423,-5785.7732870569835
67.13,20.0,107.44402541222584,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.09263123536120417,26.736980187860837,-387.71895245609755,1884.7501163410384
67.14,20.0,107.67552498672163,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.06121908211249137,22.871676784210138,-130.66096453432152,19437.94091346085
67.15,20.0,107.90145894791004,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.03311748174078704,24.123760897174407,1.0398658131194338,-763.33090210845
67.16,20.0,108.15800020466511,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.044459942068290556,22.892474100472526,-145.92758257649052,-6424.0092006428995
67.17,20.0,108.3593084299195,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.009360679286355315,21.205209245644596,-127.44031819973856,3408.760208357009
67.18,20.0,108.582104389578,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.004488868730662457,20.343667736477755,-77.75237840935034,7609.171658707225
67.19,20.0,108.76618178464905,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.03041959112463554,19.65016167745759,24.743114974405955,2566.604607288525
67.2,20.0,108.97510762312716,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.03186178492327228,20.838530035965874,-26.42028626357984,-8806.232354027443
67.21,20.0,109.18295238536837,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.025837693188166238,19.121755952185993,-151.3815321061429,-4777.841928838456
67.22,20.0,109.35754274217088,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0445975523802618,17.810899393843016,-121.97712484034895,4534.6971963873275
67.23,20.0,109.53917037324523,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0479331145645227,16.682213455379014,-60.68758817839637,10541.12342994884
67.24,20.0,109.69118701127846,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.07258268148512616,16.59714763027509,88.84534375862785,3047.010309602527
67.25,20.0,109.87111332585073,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.06112229878585602,18.45912033055157,0.25261801365417114,-13597.437688909864
67.26,20.0,110.06036941788949,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.032235339694938143,16.602199990548172,-183.10341001956942,-238.452964360647
67.27,20.0,110.20315732566169,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.041830077169275615,14.797052130160182,-4.516441273558769,16375.458013532907
67.28,20.0,110.3563104604927,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.033190326314619704,16.511871165076997,144.4057502510887,-5648.963111395844
67.29,20.0,110.53339474896323,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.007125619673848116,17.685167135181956,-117.49570350147565,-22322.23104921793
67.3,20.0,110.71001380319633,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.054590081660401774,14.161957095047484,-302.03887073326996,-4391.2293088066435
67.31,20.0,110.81663389086418,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.039530886438023306,11.644389720516557,-205.3202896776085,8869.137377804038
67.32,20.0,110.94290159760666,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.05144895100855643,10.055551301495314,-124.65612317718922,7151.274950871311
67.33,20.0,111.01774491689409,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.019119294307464247,9.151267256972773,-62.29479066018229,1143.3897901209632
67.34,20.0,111.12592694274612,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.027144651785854387,8.809655488291668,-101.78832737476995,-502.837362354569
67.35,20.0,111.19393802665992,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.001847554199182553,7.115500709477374,-72.35153790727367,5163.139902803593
67.36,20.0,111.26823695693567,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.010488571204000544,7.3626247301461945,1.4744706813019093,1763.4839242059995
67.37,20.0,111.34119052126285,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.017679916234532,7.144990123103412,-37.081859423153674,-710.9009047638892
67.38,20.0,111.41113675939773,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.02157911722212804,6.620987541683121,-12.743547413975875,2548.517940748951
67.39,20.0,111.47361027209651,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.026850024221122343,6.890119174823894,13.888499391825349,-1681.4587254945222
67.4,20.0,111.54893914289421,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.013370857369223558,6.898757529519628,-46.37272192386632,-5347.606866507704
67.41,20.0,111.6115854226869,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.00689380044240835,5.962664736346568,-93.06363793832872,-984.8150594908844
67.42,20.0,111.66819243762114,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0009977711048758074,5.0374847707530535,-66.06902311368401,2129.3247353391107
67.43,20.0,111.71233511810196,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0023381700376729053,4.641284274072888,-50.477143231546506,-288.5030520989318
67.44,20.0,111.7610181231026,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0058511652320263246,4.027941906122123,-71.83908415566265,243.58096718302136
67.45,20.0,111.7928939562244,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.001975998253996346,3.2045025909596347,-45.60552388788608,2238.450092827193
67.46,20.0,111.8251081749218,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0029268247412715157,3.1158314283644017,-27.07008229911878,-488.61184814263936
67.47,20.0,111.85521058479169,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.005989988721549856,2.663100944977259,-55.377760850738866,-1086.7621438492847
67.48,20.0,111.87837019382134,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.006062558647434789,2.0082762113496244,-48.805325176104475,1470.1947753863465
67.49,20.0,111.89537610901868,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0036531458888136325,1.6869944414551696,-25.973865343011937,846.7561029572579
67.5,20.0,111.91211008265044,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0043543728335719125,1.4887989044893857,-31.870203116959317,-807.5317169016216
67.51,20.0,111.92515208710847,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0044483696141917875,1.0495903791159833,-42.12449968104437,264.9566659425062
67.52,20.0,111.93310189023276,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,0.0022282712945865084,0.6463089108684983,-26.571069798109193,1590.8305256235876
67.53,20.0,111.93807826532584,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0005026502533324579,0.5181689831537994,-10.307889168572615,814.3106806048905
67.54,20.0,111.94346526989584,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0006847857460984561,0.440151127497046,-10.284856186011382,-67.39680532596992
67.55,20.0,111.94688128787578,15,flexion,0.4827586206896552,111.95191521602554,2.43,2.16,-0.0010332244056703256,0.3124718594335718,-11.655825275092013,-5.48801530086962
