subj,time,RSh_x,RSh_y,RSh_z,REl_x,REl_y,REl_z,RWr_x,RWr_y,RWr_z,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand
s11,4.84,-0.057888091934808185,1.3236023113215687,-0.076275334000835,-0.11523565059103197,1.0648133439933507,-0.0687195683994155,-0.1563314605118974,0.9376650912338031,0.13415994076142135,7.8347,0.17101,0.04671,0.06405,0.05925,131.16486,24.43864,71.71611,18.14906,0.77606,0.50555,0.37108,0.4347
s11,4.85,-0.05780255898879089,1.323558325311015,-0.07644651406247531,-0.11517528456667316,1.064232374513124,-0.06817271115897841,-0.15647848635542047,0.9353175457995938,0.13330459409796677,7.85199,0.17245,0.04771,0.06467,0.05998,132.09693,24.95091,72.36897,18.33779,0.77722,0.50631,0.37176,0.43533
s11,4.86,-0.057717026042773595,1.3235143393004614,-0.07661769412411563,-0.11511491854231434,1.0636514050328971,-0.06762585391854128,-0.15662551219894355,0.9329700003653844,0.13244924743451214,7.87162,0.17398,0.0488,0.06534,0.06075,133.06087,25.5,73.04658,18.53649,0.77838,0.50708,0.37245,0.43597
s11,4.87,-0.057765158377961354,1.3234797702989534,-0.07650587003382082,-0.11503211577533914,1.063104312225277,-0.06698659293809502,-0.15674628863766948,0.9303872408851972,0.1320986605782169,7.89327,0.1756,0.04996,0.06604,0.06157,134.05553,26.07881,73.75181,18.74569,0.77954,0.50787,0.37313,0.4366
s11,4.88,-0.05781329071314911,1.3234452012974451,-0.07639404594352601,-0.11494931300836396,1.062557219417657,-0.06634733195764875,-0.15686706507639545,0.9278044814050099,0.13174807372192168,7.91657,0.17733,0.05117,0.0668,0.06245,135.08958,26.67008,74.49525,18.96677,0.78071,0.50867,0.37381,0.43724
s11,4.89,-0.057901821174161226,1.323415288993578,-0.07605735931951307,-0.11485771837837486,1.0622687061702316,-0.0657266334756005,-0.15700079478404602,0.9251220795733016,0.13141694932055656,7.9411,0.17915,0.05244,0.06759,0.06337,136.13961,27.28573,75.26007,19.1965,0.7819,0.50949,0.37451,0.43789
s11,4.9,-0.05799035163517335,1.3233853766897108,-0.0757206726955001,-0.11476612374838574,1.0619801929228063,-0.06510593499355219,-0.15713452449169663,0.922439677741593,0.1310858249191914,7.96641,0.18104,0.05377,0.06842,0.06434,137.20343,27.91861,76.04848,19.43489,0.78311,0.51032,0.37521,0.43855
s11,4.91,-0.058035386279100834,1.3233457374257593,-0.07527128151793672,-0.11467133778223483,1.0619442145344213,-0.06461806571130263,-0.15729478854373435,0.9197840427343607,0.13031129606346328,7.99201,0.18301,0.05514,0.06929,0.06535,138.27785,28.56206,76.86137,19.6815,0.78434,0.51116,0.37592,0.43922
s11,4.92,-0.05808042092302833,1.3233060981618079,-0.07482189034037331,-0.11457655181608392,1.0619082361460364,-0.06413019642905306,-0.1574550525957721,0.9171284077271284,0.12953676720773516,8.01742,0.18502,0.05656,0.07019,0.0664,139.33898,29.22143,77.68262,19.9327,0.78558,0.51201,0.37663,0.43989
s11,4.93,-0.05807027365615814,1.3232358231652368,-0.07429672921032292,-0.11447329735771741,1.0619629934375814,-0.06381061535827705,-0.15762612077554,0.914595721756417,0.12821096824314052,8.04212,0.18709,0.05803,0.07112,0.06749,140.38935,29.88746,78.51781,20.18878,0.78684,0.51287,0.37736,0.44058
s11,4.94,-0.05806012638928795,1.3231655481686655,-0.07377156808027246,-0.11437004289935089,1.0620177507291264,-0.06349103428750101,-0.15779718895530792,0.9120630357857054,0.12688516927854573,8.06562,0.18917,0.05954,0.07206,0.0686,141.40403,30.56417,79.35164,20.44633,0.78811,0.51375,0.37809,0.44127
s11,4.95,-0.05801948894561852,1.323063891074813,-0.07319535301057559,-0.1142443999628722,1.0620132402268148,-0.06331404958488893,-0.157975959464079,0.9097080765539408,0.12507699097704,8.08742,0.19125,0.06109,0.07302,0.06973,142.36785,31.24818,80.17654,20.70302,0.78941,0.51464,0.37883,0.44198
s11,4.96,-0.057978851501949084,1.3229622339809601,-0.07261913794087872,-0.11411875702639349,1.062008729724503,-0.06313706488227683,-0.15815472997285004,0.9073531173221763,0.1232688126755343,8.10705,0.19335,0.06266,0.07399,0.07088,143.29268,31.92672,81.00163,20.95913,0.79073,0.51555,0.37958,0.4427
s11,4.97,-0.057935298902928235,1.3228534312603395,-0.07217343124524016,-0.1139690641247326,1.061845508987388,-0.06304924261167368,-0.1583699819413746,0.9051696711341265,0.12104463543031757,8.12406,0.19542,0.06425,0.07497,0.07203,144.15714,32.60152,81.81411,21.21149,0.79206,0.51647,0.38034,0.44342
s11,4.98,-0.05789174630390738,1.3227446285397186,-0.07172772454960155,-0.1138193712230717,1.0616822882502728,-0.06296142034107052,-0.15858523390989918,0.9029862249460766,0.11882045818510063,8.13806,0.19743,0.06586,0.07594,0.07319,144.9388,33.2739,82.60361,21.45771,0.79341,0.5174,0.3811,0.44416
s11,4.99,-0.05787716956185404,1.322646992732535,-0.07171123206110455,-0.11368376812132017,1.0613304108430288,-0.06286253441625228,-0.1588301837834828,0.9009489586347613,0.11641578217761372,8.14869,0.19939,0.0674,0.07688,0.07431,145.63561,33.896,83.34566,21.68741,0.79478,0.51834,0.38187,0.44491
s11,5.0,-0.0578625928198007,1.3225493569253512,-0.07169473957260754,-0.11354816501956862,1.060978533435785,-0.06276364849143405,-0.15907513365706638,0.898911692323446,0.1140111061701268,8.15563,0.2013,0.069,0.07782,0.07543,146.26513,34.53443,84.08085,21.91325,0.79617,0.5193,0.38265,0.44566
s11,5.01,-0.05789896571178435,1.3224509170707621,-0.07222472542695066,-0.1134757518504163,1.0605070447772946,-0.0625858871910253,-0.15929574046757364,0.8970225817233717,0.11184341040363407,8.15865,0.20312,0.0706,0.07875,0.07655,146.79192,35.15966,84.78713,22.13032,0.79757,0.52026,0.38344,0.44643
s11,5.02,-0.057935338603768,1.322352477216173,-0.07275471128129378,-0.11340333868126398,1.0600355561188042,-0.06240812589061654,-0.15951634727808087,0.8951334711232974,0.10967571463714135,8.15756,0.20487,0.07226,0.0797,0.07768,147.24394,35.80453,85.50552,22.3485,0.79899,0.52124,0.38424,0.4472
s11,5.03,-0.058009369055957584,1.3222347912942236,-0.07359954064383008,-0.11339087528775198,1.0595706075366038,-0.06224995208201916,-0.1596838108851012,0.8934020961068708,0.10803187429951391,8.15225,0.20645,0.07372,0.08053,0.07867,147.55411,36.34055,86.08561,22.5218,0.80043,0.52223,0.38504,0.44799
s11,5.04,-0.058083399508147164,1.3221171053722742,-0.07444437000636629,-0.11337841189423999,1.0591056589544037,-0.06209177827342179,-0.15985127449212153,0.8916707210904444,0.10638803396188663,8.14267,0.2079,0.07529,0.08138,0.07969,147.74954,36.9192,86.67621,22.69679,0.80188,0.52324,0.38585,0.44878
s11,5.05,-0.058165617169796735,1.3219922326738436,-0.0752184976956515,-0.11337030385187857,1.0587488523817936,-0.06210393003408458,-0.15996878694468689,0.8900840974965634,0.10528716796616719,8.12886,0.20931,0.0767,0.08217,0.08063,147.91012,37.41467,87.21244,22.84984,0.80335,0.52425,0.38667,0.44958
s11,5.06,-0.05824783483144631,1.321867359975413,-0.07599262538493673,-0.11336219580951717,1.0583920458091838,-0.06211608179474736,-0.16008629939725225,0.8884974739026823,0.10418630197044773,8.11091,0.21054,0.07812,0.08293,0.08153,147.93626,37.90804,87.70638,22.98829,0.80482,0.52527,0.38749,0.45038
s11,5.07,-0.05832862244114991,1.3217644234283155,-0.0764262356689674,-0.11329635147984378,1.0581788462277406,-0.06226457187314024,-0.1601492704956015,0.8870552507968589,0.10351670472232782,8.08898,0.21164,0.07948,0.08363,0.08237,147.87002,38.36711,88.14894,23.10791,0.80631,0.5263,0.38832,0.4512
s11,5.08,-0.058409410050853504,1.321661486881218,-0.07685984595299805,-0.1132305071501704,1.0579656466462974,-0.0624130619515331,-0.1602122415939507,0.8856130276910357,0.10284710747420797,8.0633,0.21253,0.08073,0.08438,0.08312,147.66177,38.77463,88.6464,23.20077,0.80781,0.52733,0.38915,0.45202
s11,5.09,-0.058506166788132974,1.3215901263784038,-0.07685497161939311,-0.11304972920896214,1.0578694443820291,-0.0625155453502624,-0.16016293563536027,0.8843569703849855,0.102478302156376,8.03416,0.21294,0.08165,0.08552,0.0836,147.13929,39.0256,89.60327,23.22055,0.80932,0.52838,0.38998,0.45284
s11,5.1,-0.05860292352541244,1.3215187658755894,-0.07685009728578819,-0.11286895126775387,1.0577732421177606,-0.0626180287489917,-0.16011362967676987,0.8831009130789353,0.10210949683854403,8.0019,0.21322,0.08251,0.08659,0.08402,146.54828,39.25094,90.48619,23.22597,0.81084,0.52943,0.39083,0.45367
s11,5.11,-0.05874736905182197,1.321465977786295,-0.07644393725175146,-0.11253058775207629,1.0577240073245309,-0.06257617828914136,-0.1598386079439005,0.882049839222299,0.10186160193919036,7.96688,0.21337,0.08331,0.08759,0.08438,145.89783,39.45101,91.29508,23.21783,0.81236,0.53048,0.39167,0.45451
s11,5.12,-0.0588918145782315,1.3214131896970005,-0.07603777721771476,-0.11219222423639875,1.0576747725313012,-0.06253432782929103,-0.15956358621103117,0.8809987653656626,0.10161370703983671,7.92953,0.2134,0.08405,0.08851,0.0847,145.19085,39.63412,92.04157,23.2022,0.81389,0.53155,0.39252,0.45535
s11,5.13,-0.05912032740050422,1.3213632770841808,-0.07540862056788855,-0.11173730335863172,1.05760124968636,-0.06241608389175477,-0.15903547149774389,0.8801058229706676,0.10122864243370477,7.89029,0.21332,0.08471,0.08936,0.08495,144.45291,39.78655,92.70645,23.16975,0.81543,0.53261,0.39337,0.45619
s11,5.14,-0.05934884022277694,1.321313364471361,-0.07477946391806232,-0.1112823824808647,1.0575277268414192,-0.06229783995421852,-0.15850735678445657,0.8792128805756727,0.10084357782757283,7.84961,0.21314,0.08532,0.09013,0.08515,143.68189,39.92422,93.31315,23.1314,0.81697,0.53368,0.39422,0.45703
s11,5.15,-0.059703952552369634,1.3212642799316385,-0.0741610049897089,-0.11085545843405858,1.0574269190026866,-0.062235709072779276,-0.15788894550485377,0.8784566735883019,0.10012829535322842,7.80798,0.21288,0.08586,0.09084,0.0853,142.89096,40.04571,93.86152,23.08644,0.81851,0.53475,0.39507,0.45788
s11,5.16,-0.0600590648819623,1.3212151953919162,-0.07354254606135552,-0.11042853438725252,1.057326111163954,-0.06217357819134004,-0.157270534225251,0.8777004666009312,0.09941301287888409,7.76585,0.21254,0.08634,0.09147,0.0854,142.09441,40.14834,94.35072,23.03275,0.82005,0.53582,0.39592,0.45872
s11,5.17,-0.06053881383700607,1.321181519586132,-0.07307019455880143,-0.11016029276766634,1.0572715090336002,-0.06226073880243013,-0.15678146687116679,0.8771326539003945,0.09840869358611266,7.72369,0.21212,0.08678,0.09205,0.08548,141.29293,40.24507,94.80103,22.97996,0.8216,0.5369,0.39678,0.45957
s11,5.18,-0.061018562792049855,1.321147843780348,-0.07259784305624732,-0.10989205114808015,1.0572169069032467,-0.06234789941352022,-0.1562923995170826,0.8765648411998579,0.09740437429334124,7.68193,0.21167,0.08717,0.09257,0.08551,140.50559,40.32758,95.20536,22.92115,0.82314,0.53798,0.39763,0.46042
s11,5.19,-0.06148599624936033,1.3211414196736337,-0.07229548454223265,-0.1097888143482865,1.0572685254937324,-0.06258261984655422,-0.1560340081638193,0.8761884448255906,0.09633568011451579,7.64096,0.21117,0.08752,0.09305,0.08554,139.72924,40.40949,95.5851,22.86702,0.82469,0.53906,0.39848,0.46127
s11,5.2,-0.061953429706670775,1.3211349955669196,-0.071993126028218,-0.10968557754849284,1.0573201440842181,-0.06281734027958819,-0.155775616810556,0.8758120484513233,0.09526698593569044,7.60117,0.21066,0.08781,0.09348,0.0855,138.98974,40.47384,95.92444,22.80297,0.82624,0.54014,0.39934,0.46212
s11,5.21,-0.062209656282426376,1.3211515350560346,-0.07184683040100245,-0.10965050188092673,1.0574600344550977,-0.06309392585325983,-0.1557082455255241,0.8754932863349891,0.094312691445765,7.56285,0.21013,0.0881,0.09389,0.08549,138.27029,40.54984,96.26306,22.75226,0.82778,0.54122,0.40019,0.46297
s11,5.22,-0.06246588285818198,1.3211680745451493,-0.07170053477378689,-0.10961542621336062,1.0575999248259773,-0.06337051142693148,-0.15564087424049222,0.8751745242186548,0.09335839695583957,7.52628,0.20961,0.08833,0.09426,0.08543,137.59564,40.6133,96.57726,22.69472,0.82933,0.5423,0.40104,0.46382
s11,5.23,-0.06246286450805358,1.3212071994539438,-0.07167389115896623,-0.10955090604393397,1.0577527298723581,-0.06356771368163026,-0.15563578828485136,0.8747108649507214,0.09254661075979063,7.49165,0.20909,0.08857,0.09463,0.08539,136.95379,40.68666,96.89756,22.64837,0.83088,0.54339,0.40189,0.46467
s11,5.24,-0.062459846157925186,1.3212463243627381,-0.07164724754414557,-0.10948638587450733,1.057905534918739,-0.06376491593632903,-0.15563070232921053,0.8742472056827879,0.09173482456374178,7.45909,0.2086,0.08878,0.09497,0.08533,136.35924,40.75578,97.21213,22.60045,0.83242,0.54447,0.40274,0.46552
s11,5.25,-0.06232917002243464,1.321316315383199,-0.07168524372671925,-0.10936387988115136,1.0579916807937007,-0.06386188061146478,-0.15552583250616123,0.8735267411835549,0.09108310833085384,7.42868,0.20812,0.089,0.09533,0.08532,135.80059,40.84141,97.54843,22.56825,0.83397,0.54556,0.40359,0.46637
s11,5.26,-0.062198493886944095,1.3213863064036597,-0.07172323990929293,-0.10924137388779538,1.0580778266686623,-0.06395884528660052,-0.15542096268311192,0.8728062766843219,0.09043139209796588,7.40041,0.20769,0.0892,0.09568,0.08526,135.29265,40.91893,97.88179,22.53037,0.83551,0.54665,0.40444,0.46722
s11,5.27,-0.062078642847031656,1.3214787094219882,-0.07179334806005733,-0.10908461523957685,1.058062594508606,-0.06401957709396923,-0.15510381258233416,0.871923354530259,0.08999612342410394,7.37421,0.20728,0.08942,0.09604,0.08527,134.81378,41.01466,98.24342,22.51038,0.83705,0.54774,0.40529,0.46808
s11,5.28,-0.061958791807119204,1.3215711124403169,-0.07186345621082174,-0.10892785659135831,1.0580473623485496,-0.06408030890133795,-0.15478666248155634,0.8710404323761962,0.08956085475024196,7.34995,0.20692,0.08962,0.09641,0.08524,134.38582,41.10269,98.6088,22.48346,0.8386,0.54883,0.40614,0.46893
s11,5.29,-0.061902671654380535,1.32165735708676,-0.0719692810181633,-0.10876989240667873,1.057945588259498,-0.06414425916067712,-0.15429010059842174,0.8701654081583726,0.08921707898178258,7.32747,0.2066,0.08982,0.09678,0.08522,133.99153,41.19498,98.99085,22.4612,0.84015,0.54992,0.40699,0.46978
s11,5.3,-0.06184655150164187,1.3217436017332032,-0.07207510582550486,-0.10861192822199912,1.0578438141704463,-0.06420820942001627,-0.15379353871528717,0.8692903839405489,0.0888733032133232,7.30653,0.20631,0.09004,0.09718,0.08523,133.62428,41.29811,99.39732,22.44929,0.84169,0.55102,0.40784,0.47064
s11,5.31,-0.061868023346556826,1.3217861862701517,-0.07221786163449964,-0.10848199993557561,1.0576878903054487,-0.06424881091613274,-0.1532743601108956,0.8684591391434547,0.08824272877872895,7.28687,0.20603,0.09027,0.09759,0.08528,133.27603,41.40961,99.82439,22.44692,0.84324,0.55212,0.40868,0.47149
s11,5.32,-0.06188949519147179,1.3218287708071004,-0.07236061744349444,-0.1083520716491521,1.0575319664404512,-0.06428941241224922,-0.152755181506504,0.8676278943463606,0.08761215434413464,7.26821,0.2058,0.09048,0.098,0.08529,132.96023,41.50914,100.2529,22.43406,0.84479,0.55322,0.40953,0.47235
s11,5.33,-0.06199093217763471,1.3217899296305209,-0.07251998788880418,-0.10827044973645156,1.0573581532024732,-0.06425551484002667,-0.15229465429421474,0.8668014736070866,0.08644609281663206,7.25025,0.20558,0.09071,0.09844,0.08534,132.65269,41.61682,100.69999,22.43082,0.84634,0.55432,0.41038,0.47321
s11,5.34,-0.06209236916379764,1.3217510884539416,-0.07267935833411392,-0.10818882782375101,1.0571843399644951,-0.06422161726780413,-0.15183412708192548,0.8659750528678125,0.08528003128912948,7.2327,0.20538,0.09092,0.09887,0.08535,132.36135,41.71456,101.14748,22.42014,0.84789,0.55543,0.41122,0.47406
s11,5.35,-0.06222630169822114,1.3216310154198505,-0.07280608495659618,-0.10815589149371026,1.0570333851670637,-0.06410292232420095,-0.1513445925081191,0.8651889238957932,0.08377706083071462,7.21528,0.20517,0.09115,0.09932,0.08543,132.05996,41.82325,101.61088,22.42451,0.84944,0.55653,0.41207,0.47493
s11,5.36,-0.062360234232644654,1.3215109423857592,-0.07293281157907845,-0.10812295516366949,1.056882430369632,-0.06398422738059775,-0.15085505793431267,0.8644027949237738,0.08227409037229963,7.19774,0.20498,0.09135,0.09976,0.08545,131.77396,41.9133,102.064,22.41282,0.851,0.55764,0.41292,0.47579
s11,5.37,-0.06244824002782711,1.3213759907183948,-0.07291426206925412,-0.10812068412147964,1.0567910136930285,-0.06384554123299009,-0.15026675882757617,0.8637001958620039,0.08081069619140283,7.17985,0.20476,0.09157,0.10021,0.08552,131.47233,42.0115,102.52611,22.41369,0.85256,0.55876,0.41377,0.47665
s11,5.38,-0.06253624582300957,1.3212410390510305,-0.0728957125594298,-0.1081184130792898,1.056699597016425,-0.06370685508538243,-0.14967845972083965,0.862997596800234,0.07934730201050604,7.16144,0.20456,0.09175,0.10065,0.08552,131.1765,42.08883,102.97195,22.39827,0.85412,0.55987,0.41461,0.47752
s11,5.39,-0.06254992667730888,1.3211749565433568,-0.07259686710437017,-0.10812237100868381,1.0566809079524597,-0.06364940493683229,-0.1490556781418258,0.8623245057321646,0.07809692702322205,7.14237,0.20432,0.09193,0.10109,0.08556,130.86202,42.16644,103.41478,22.38939,0.85568,0.56099,0.41546,0.47838
s11,5.4,-0.06256360753160821,1.321108874035683,-0.07229802164931054,-0.10812632893807785,1.0566622188884944,-0.06359195478828214,-0.14843289656281192,0.861651414664095,0.07684655203593793,7.12258,0.20408,0.09208,0.10152,0.08556,130.54496,42.22947,103.84422,22.371,0.85724,0.56211,0.41631,0.47925
s11,5.41,-0.06251131266356204,1.3211621848436357,-0.07170790686637152,-0.10810927547256317,1.0566924456118114,-0.06369367330522095,-0.1478103304137794,0.8609506476827322,0.07580875178074963,7.10204,0.20381,0.09225,0.10194,0.08559,130.20824,42.2947,104.26917,22.36066,0.8588,0.56323,0.41715,0.48012
s11,5.42,-0.062459017795515874,1.3212154956515882,-0.07111779208343248,-0.1080922220070485,1.0567226723351284,-0.06379539182215976,-0.1471877642647469,0.8602498807013694,0.07477095152556132,7.08079,0.20353,0.09236,0.10234,0.08557,129.87287,42.33846,104.67322,22.33467,0.86037,0.56436,0.418,0.48099
s11,5.43,-0.062323034277182304,1.3214069787258829,-0.07042984850028862,-0.10802442963574833,1.0567675976909758,-0.06407583932851751,-0.1464618475620955,0.8595791195177105,0.07387874440644505,7.05892,0.20322,0.0925,0.10275,0.08559,129.5174,42.3887,105.07545,22.3214,0.86193,0.56549,0.41885,0.48185
s11,5.44,-0.06218705075884873,1.3215984618001775,-0.0697419049171447,-0.10795663726444817,1.0568125230468233,-0.06435628683487529,-0.145735930859444,0.8589083583340514,0.07298653728732872,7.03658,0.20291,0.09259,0.10313,0.08554,129.17279,42.41495,105.45616,22.28857,0.8635,0.56661,0.41969,0.48273
s11,5.45,-0.06196032858492951,1.3218836923982584,-0.0692284911262751,-0.10782460569512771,1.0568486249471225,-0.06474165579203478,-0.14484484731526803,0.8583570031221746,0.07205385889452048,7.01396,0.20259,0.09268,0.10351,0.08553,128.81982,42.44517,105.8361,22.26465,0.86507,0.56774,0.42053,0.4836
s11,5.46,-0.06173360641101029,1.3221689229963394,-0.06871507733540552,-0.10769257412580725,1.0568847268474215,-0.06512702474919427,-0.1439537637710921,0.8578056479102976,0.07112118050171223,6.9913,0.20224,0.09279,0.1039,0.08555,128.45788,42.47934,106.21471,22.25085,0.86664,0.56887,0.42138,0.48447
s11,5.47,-0.06147026923566631,1.3224236922891854,-0.06850149448638873,-0.10752388406248196,1.0568684310895722,-0.06546203486939084,-0.14305255435765174,0.8573735085462338,0.06995701711833688,6.96889,0.20194,0.09284,0.10427,0.08549,128.12705,42.48994,106.58042,22.21464,0.86821,0.57001,0.42222,0.48534
s11,5.48,-0.061206932060322294,1.3226784615820317,-0.06828791163737193,-0.10735519399915665,1.0568521353317226,-0.06579704498958744,-0.14215134494421133,0.85694136918217,0.06879285373496143,6.94705,0.20185,0.0928,0.1047,0.08499,127.93429,42.45426,107.01413,22.06605,0.86978,0.57114,0.42306,0.48621
s11,5.49,-0.060984555954172834,1.3227972554685774,-0.06828919121851479,-0.10720487910371723,1.0567316705466996,-0.06596069603693254,-0.14149022150849652,0.8565885227937619,0.0674500208582002,6.92612,0.20157,0.09286,0.10508,0.08494,127.63009,42.46395,107.38879,22.03427,0.87135,0.57228,0.4239,0.48709
s11,5.5,-0.06076217984802337,1.3229160493551229,-0.06829047079965765,-0.10705456420827782,1.0566112057616766,-0.06612434708427764,-0.14082909807278174,0.8562356764053537,0.066107187981439,6.90651,0.20133,0.09293,0.10549,0.08491,127.35318,42.47975,107.78523,22.00794,0.87292,0.57341,0.42474,0.48796
s11,5.51,-0.06062963902763302,1.322898066383023,-0.0683511538934426,-0.1069629907390293,1.0563969792821595,-0.06613134963983142,-0.14053439494229825,0.8559639274977504,0.06481091319780705,6.8886,0.20114,0.093,0.1059,0.08489,127.10546,42.49575,108.19165,21.98195,0.8745,0.57455,0.42558,0.48884
s11,5.52,-0.06049709820724267,1.3228800834109231,-0.06841183698722753,-0.10687141726978079,1.0561827528026424,-0.06613835219538519,-0.14023969181181478,0.855692178590147,0.06351463841417511,6.87283,0.20099,0.09309,0.10633,0.08489,126.88796,42.5177,108.61816,21.96144,0.87607,0.5757,0.42642,0.48972
s11,5.53,-0.060464547694219696,1.322801515818534,-0.068427315495186,-0.10685327642484362,1.0559591347299284,-0.06609101058304709,-0.14028626967526278,0.8555073435957792,0.062379900147555,6.85962,0.20094,0.09323,0.10682,0.08493,126.7339,42.55757,109.10104,21.95026,0.87766,0.57684,0.42727,0.4906
s11,5.54,-0.06043199718119673,1.3227229482261451,-0.06844279400314449,-0.10683513557990644,1.0557355166572144,-0.06604366897070899,-0.14033284753871075,0.8553225086014115,0.061245161880934984,6.84944,0.20097,0.09339,0.10735,0.08499,126.62214,42.60686,109.61234,21.94565,0.87924,0.57799,0.42811,0.49148
s11,5.55,-0.060479939876164915,1.322673178898477,-0.06837269273478705,-0.1068916241249158,1.0555970954432627,-0.06598915104422454,-0.14065159040990408,0.8552001810692843,0.060290935733413514,6.84272,0.20111,0.09359,0.10793,0.0851,126.5748,42.67478,110.18008,21.95098,0.88083,0.57914,0.42895,0.49236
s11,5.56,-0.060527882571133104,1.3226234095708085,-0.0683025914664296,-0.10694811266992517,1.055458674229311,-0.06593463311774007,-0.1409703332810974,0.8550778535371572,0.05933670958589205,6.83992,0.20136,0.09386,0.10858,0.08527,126.59208,42.7644,110.80769,21.96843,0.88243,0.5803,0.42979,0.49325
s11,5.57,-0.06061590299729563,1.3226474017331675,-0.06814933463881008,-0.10705985450437643,1.0554324741136274,-0.06581624151357286,-0.14147141227939128,0.8549900443658557,0.058624748077983235,6.84146,0.20177,0.09419,0.10932,0.08549,126.68772,42.87972,111.51297,21.99935,0.88403,0.58146,0.43064,0.49414
s11,5.58,-0.060703923423458137,1.3226713938955263,-0.06799607781119058,-0.10717159633882768,1.0554062739979437,-0.06569784990940566,-0.14197249127768513,0.8549022351945543,0.05791278657007449,6.84778,0.20222,0.0945,0.11,0.08581,126.79502,42.97774,112.15275,22.05047,0.88564,0.58263,0.43149,0.49504
s11,5.59,-0.06079177149394165,1.3227315538414466,-0.06778341940785781,-0.10729460334473051,1.0554372903516724,-0.06548074598981396,-0.1424779197094122,0.8548082438786896,0.05739970293970047,6.85928,0.20294,0.09498,0.11092,0.08617,127.05281,43.15041,113.01938,22.11021,0.88726,0.58381,0.43234,0.49594
s11,5.6,-0.06087961956442517,1.3227917137873668,-0.06757076100452504,-0.10741761035063334,1.0554683067054014,-0.06526364207022226,-0.1429833481411393,0.8547142525628248,0.05688661930932644,6.87632,0.20384,0.09556,0.11195,0.08662,127.39733,43.35626,113.97923,22.18634,0.88889,0.58499,0.4332,0.49685
s11,5.61,-0.060958913087568456,1.3228006245027026,-0.06734212015254933,-0.10751016178950916,1.055488167072135,-0.06501822772943427,-0.14330696859247744,0.8545497976265262,0.056369637349000565,6.89927,0.20494,0.09625,0.1131,0.08715,127.83172,43.5983,115.03962,22.27991,0.89054,0.58619,0.43406,0.49776
s11,5.62,-0.06103820661071173,1.3228095352180385,-0.06711347930057363,-0.10760271322838497,1.0555080274388686,-0.06477281338864631,-0.1436305890438155,0.8543853426902275,0.05585265538867474,6.92842,0.20625,0.09704,0.11437,0.08778,128.35788,43.87935,116.2071,22.39185,0.8922,0.5874,0.43493,0.49869
s11,5.63,-0.06112048941183082,1.3227222753877617,-0.06694699994204763,-0.10765274643842425,1.055479064272002,-0.06456143096697409,-0.14375914955483804,0.8541263472786761,0.055258811751041415,6.96404,0.20778,0.09796,0.11579,0.08851,128.97652,44.20186,117.4875,22.52259,0.89388,0.58862,0.43581,0.49962
s11,5.64,-0.06120277221294991,1.3226350155574846,-0.06678052058352163,-0.10770277964846353,1.0554501011051354,-0.06435004854530185,-0.14388771006586057,0.8538673518671247,0.05466496811340808,7.00634,0.20954,0.09901,0.11735,0.08936,129.6868,44.56837,118.88586,22.67283,0.89557,0.58985,0.4367,0.50056
s11,5.65,-0.06126953990788087,1.322504835960455,-0.06676494312124116,-0.10772088054958431,1.0553549345322408,-0.06413970486888972,-0.14393687477018327,0.8535948291214154,0.05414876941137434,7.05548,0.21155,0.1002,0.11908,0.09032,130.48676,44.98111,120.40682,22.84241,0.89729,0.5911,0.43759,0.50152
s11,5.66,-0.061336307602811835,1.3223746563634255,-0.0667493656589607,-0.10773898145070508,1.0552597679593465,-0.0639293611924776,-0.14398603947450594,0.853322306375706,0.05363257070934064,7.11156,0.21381,0.10156,0.12097,0.09141,131.37232,45.44215,122.05381,23.03124,0.89903,0.59237,0.4385,0.50248
s11,5.67,-0.06134128785325101,1.3222970171361212,-0.06689241338008223,-0.1077375974035315,1.0551103517078144,-0.06366527321002803,-0.14402429955248405,0.8531746437220676,0.05336149451863055,7.17464,0.21633,0.10308,0.12304,0.09262,132.33745,45.95337,123.82953,23.23892,0.90079,0.59365,0.43943,0.50347
s11,5.68,-0.06134626810369019,1.3222193779088172,-0.06703546110120376,-0.10773621335635793,1.0549609354562823,-0.06340118522757847,-0.14406255963046216,0.8530269810684292,0.05309041832792047,7.24467,0.21905,0.10493,0.12532,0.0944,133.33313,46.58343,125.75368,23.57023,0.90259,0.59496,0.44037,0.50446
s11,5.69,-0.06127533177529969,1.3222117596107807,-0.06723299839793942,-0.10772793365254925,1.054807762047318,-0.06309534882727241,-0.14409680601771035,0.8530767364860369,0.05313245748561925,7.32156,0.22211,0.10678,0.12777,0.09581,134.43394,47.18087,127.77818,23.79085,0.90441,0.59629,0.44132,0.50548
s11,5.7,-0.06120439544690919,1.3222041413127443,-0.06743053569467505,-0.10771965394874058,1.0546545886383538,-0.06278951242696637,-0.14413105240495852,0.8531264919036444,0.053174496643318026,7.40513,0.22547,0.10885,0.13044,0.09737,135.58803,47.83523,129.94426,24.02406,0.90626,0.59765,0.44229,0.50651
s11,5.71,-0.06109716112729019,1.3221888951893201,-0.06760300367512548,-0.107719430201077,1.0545458863671031,-0.06255946645337576,-0.14418048711966372,0.8533396244719869,0.0535145101663998,7.49515,0.22911,0.11117,0.13333,0.09911,136.7701,48.55184,132.24834,24.27569,0.90816,0.59903,0.44329,0.50757
