time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
1.01000,1,6.05635,0,0.14813,0.11881,0.20321,0.99798,0.06579,0.08034,0.14843,0.99852,0.09874,0.09616,0.11496,0.99886,0.07261,0.07377,0.11364,0.99887
1.02000,1,5.90905,0,0.14493,0.11588,0.20427,0.99797,0.06379,0.07822,0.14915,0.99852,0.09652,0.09377,0.11582,0.99885,0.07104,0.07222,0.11430,0.99886
1.03000,1,5.79391,0,0.14240,0.11357,0.20530,0.99796,0.06216,0.07652,0.14984,0.99851,0.09476,0.09187,0.11665,0.99884,0.06983,0.07105,0.11495,0.99886
1.04000,1,5.71918,0,0.14072,0.11204,0.20632,0.99795,0.06101,0.07537,0.15053,0.99850,0.09364,0.09062,0.11748,0.99883,0.06909,0.07036,0.11559,0.99885
1.05000,1,5.68273,0,0.13986,0.11131,0.20733,0.99794,0.06035,0.07476,0.15121,0.99849,0.09316,0.09001,0.11830,0.99883,0.06882,0.07015,0.11623,0.99884
1.06000,1,5.67120,0,0.13954,0.11111,0.20834,0.99793,0.06004,0.07451,0.15189,0.99849,0.09313,0.08983,0.11912,0.99882,0.06887,0.07026,0.11687,0.99884
1.07000,1,5.66325,0,0.13934,0.11104,0.20936,0.99792,0.05984,0.07434,0.15256,0.99848,0.09323,0.08975,0.11993,0.99881,0.06900,0.07046,0.11751,0.99883
1.08000,1,5.63582,0,0.13877,0.11064,0.21036,0.99791,0.05945,0.07396,0.15324,0.99847,0.09307,0.08940,0.12075,0.99880,0.06894,0.07042,0.11815,0.99882
1.09000,1,5.57153,0,0.13747,0.10954,0.21136,0.99790,0.05866,0.07312,0.15390,0.99847,0.09235,0.08849,0.12155,0.99879,0.06845,0.06995,0.11878,0.99882
1.10000,1,5.46448,0,0.13530,0.10760,0.21234,0.99789,0.05737,0.07171,0.15456,0.99846,0.09091,0.08689,0.12235,0.99878,0.06744,0.06895,0.11941,0.99881
1.11000,1,5.32218,0,0.13238,0.10493,0.21329,0.99788,0.05566,0.06982,0.15519,0.99845,0.08885,0.08472,0.12312,0.99878,0.06596,0.06750,0.12003,0.99881
1.12000,1,5.16296,0,0.12912,0.10187,0.21422,0.99787,0.05378,0.06767,0.15581,0.99845,0.08643,0.08225,0.12387,0.99877,0.06429,0.06579,0.12063,0.99880
1.13000,1,5.00970,0,0.12592,0.09885,0.21512,0.99786,0.05166,0.06557,0.15640,0.99844,0.08400,0.07982,0.12459,0.99876,0.06254,0.06411,0.12121,0.99879
1.14000,1,4.88226,0,0.12322,0.09630,0.21600,0.99785,0.05009,0.06378,0.15698,0.99844,0.08192,0.07776,0.12530,0.99875,0.06115,0.06269,0.12178,0.99879
1.15000,1,4.79144,0,0.12125,0.09539,0.21686,0.99784,0.04879,0.06144,0.15754,0.99843,0.08040,0.07660,0.12600,0.99875,0.06013,0.06234,0.12235,0.99878
1.16000,1,4.73662,0,0.12001,0.09487,0.21773,0.99783,0.04790,0.05980,0.15809,0.99842,0.07946,0.07590,0.12669,0.99874,0.05955,0.06227,0.12291,0.99878
1.17000,1,4.70758,0,0.11929,0.09458,0.21859,0.99782,0.04733,0.05872,0.15862,0.99842,0.07893,0.07552,0.12738,0.99873,0.05928,0.06238,0.12348,0.99877
1.18000,1,4.68949,0,0.11882,0.09440,0.21945,0.99781,0.04689,0.05787,0.15915,0.99841,0.07861,0.07530,0.12806,0.99873,0.05915,0.06264,0.12405,0.99877
1.19000,1,4.66883,0,0.11827,0.09412,0.22030,0.99781,0.04646,0.05690,0.15966,0.99841,0.07824,0.07510,0.12875,0.99872,0.05899,0.06298,0.12463,0.99876
1.20000,1,4.63782,0,0.11753,0.09330,0.22115,0.99780,0.04591,0.05508,0.16016,0.99840,0.07770,0.07521,0.12943,0.99871,0.05870,0.06384,0.12521,0.99875
1.21000,1,4.59587,0,0.11658,0.09382,0.22201,0.99779,0.04522,0.05500,0.16066,0.99840,0.07698,0.07318,0.13010,0.99871,0.05826,0.06326,0.12578,0.99875
1.22000,1,4.54783,0,0.11548,0.09313,0.22285,0.99778,0.04449,0.05494,0.16116,0.99839,0.07612,0.07366,0.13077,0.99870,0.05773,0.06068,0.12633,0.99874
1.23000,1,4.50043,0,0.11441,0.09259,0.22370,0.99777,0.04373,0.05328,0.16165,0.99839,0.07526,0.07284,0.13143,0.99869,0.05720,0.06097,0.12689,0.99874
1.24000,1,4.45861,0,0.11343,0.09206,0.22453,0.99776,0.04302,0.05192,0.16212,0.99838,0.07447,0.07221,0.13209,0.99869,0.05672,0.06097,0.12744,0.99873
1.25000,1,4.42361,0,0.11259,0.09158,0.22537,0.99775,0.04238,0.05075,0.16258,0.99838,0.07378,0.07167,0.13274,0.99868,0.05631,0.06092,0.12800,0.99873
1.26000,1,4.39326,0,0.11182,0.09114,0.22620,0.99775,0.04180,0.04971,0.16303,0.99837,0.07313,0.07118,0.13339,0.99867,0.05595,0.06083,0.12855,0.99872
1.27000,1,4.36419,0,0.11106,0.09067,0.22702,0.99774,0.04125,0.04872,0.16348,0.99837,0.07247,0.07070,0.13403,0.99867,0.05558,0.06072,0.12910,0.99871
