time,r_humerus_u_noisy,r_humerus_v_noisy,r_humerus_depth,r_ulna_radius_hand_u_noisy,r_ulna_radius_hand_v_noisy,r_ulna_radius_hand_depth,load_2kg_u_noisy,load_2kg_v_noisy,load_2kg_depth,center_of_mass_u_noisy,center_of_mass_v_noisy,center_of_mass_depth,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
37.39,515.2047802297378,4687.186156825521,0.17,2032.5112157752046,4289.480671256928,0.14343279,2306.761059900642,2996.9429412600552,0.2155932,1657.9731911953775,3844.1144622580537,0.17933969,0.0644808275,0.0100786966666666,0.0282098566666666,39.0025016425,6.415068706666666,19.58152657333333,8.33544492,8.13675382,0.0,79.71715497
37.4,512.977955529008,4685.810520794833,0.17,2034.8044329219938,4293.970470261464,0.14342323,2304.1292378513094,2997.6185829266105,0.21557816,1659.7808781240303,3848.2880527714174,0.1793314,0.06488577,0.0100788033333333,0.0283522533333333,39.280586395,6.397543063333334,19.67272812,8.38721823,8.18043831,0.0,79.78457774
37.41,514.6377177273861,4681.155286812771,0.17,2034.6433209050624,4295.324576244989,0.14341531,2303.337484992464,2998.5466445233947,0.2155657,1660.7433102553239,3844.5753582574876,0.17932454,0.0653099075,0.0101336066666666,0.0285354466666666,39.5799894,6.413452276666667,19.779160193333333,8.44177294,8.2269354,0.0,79.84054349
37.42,512.7361413905638,4683.985465077813,0.17,2037.194760592681,4296.26903739029,0.14340888,2305.693860189488,3003.65938207085,0.21555558,1655.1594470918396,3847.1652420272653,0.17931896,0.0654115675,0.01007902,0.0286417766666666,39.8158377525,6.3664904133333335,19.87489914,8.49888907,8.27599597,0.0,79.88604465
37.43,517.4165505748945,4679.794902094054,0.17,2036.7399259928131,4299.019501262091,0.14340378,2303.7035402656975,3005.9094565746605,0.21554756,1658.738661973664,3844.9822086855543,0.17931454,0.0660788025,0.0101111366666666,0.0290022733333333,40.1550379675,6.372315273333332,20.083600216666667,8.5580638,8.327123,0.0,79.92213366
37.44,521.7523356201452,4685.361057221468,0.17,2038.3946369374664,4296.7350080421575,0.14339985,2306.9000508563026,3004.845793491984,0.21554139,1657.3116921285396,3850.3431165679044,0.17931113,0.0664159625,0.0101118833333333,0.0291617933333333,40.43515661,6.360992773333333,20.193838836666668,8.61847662,8.37954298,0.0,79.94991162
37.45,515.4195835891695,4680.287270781763,0.17,2035.7224696002556,4300.042249903793,0.14339694,2306.0723496560836,3004.701511098529,0.21553681,1657.624796415682,3851.393123731163,0.17930861,0.0663029075,0.0100787933333333,0.0291100433333333,40.63616256,6.331222153333333,20.20196885,8.67898683,8.43220586,0.0,79.97051079
37.46,512.81942531049,4681.951244411605,0.17,2035.7766628032657,4301.519768839963,0.14339489,2310.6308998201907,3002.241219112046,0.21553358,1654.9388976969362,3851.225005313602,0.17930683,0.0666327075,0.0100786266666666,0.0292607966666666,40.8959928875,6.322763813333334,20.306164123333332,8.73817523,8.48382369,0.0,79.98507128
37.47,517.95294050533,4683.551244050761,0.17,2033.7726999407423,4303.344796805657,0.14339353,2308.281470224913,3006.6651011744793,0.21553144,1656.9268693748916,3849.4383080747743,0.17930565,0.0669651625,0.01007845,0.02941355,41.144966727500005,6.31595441,20.41149361333333,8.79443809,8.53295483,0.0,79.99471256
37.48,514.6990912586102,4684.447660181106,0.17,2036.4338984129981,4301.299577002371,0.14339271,2303.203765894048,3005.2269903192655,0.21553016,1657.1626248932757,3846.8338430690205,0.17930494,0.067756685,0.0101136866666666,0.0297740966666666,41.4535719225,6.331704916666666,20.617978166666667,8.84613409,8.57813359,0.0,80.00050168
37.49,518.7516350375777,4683.035777812033,0.17,2033.4868453094366,4302.852404774552,0.1433923,2304.3370434949647,3005.4371059201862,0.21552951,1660.8773695190455,3849.702812880264,0.17930459,0.0680396125,0.0101142033333333,0.0299017733333333,41.6513718325,6.328278973333333,20.705866036666663,8.89177218,8.61803478,0.0,80.00342117
37.5,515.5888830808907,4686.59581441229,0.17,2031.8636169809051,4299.905878870876,0.14339217,2301.5509596531997,3009.9634434422255,0.2155293,1655.7089539653985,3848.5399908731615,0.17930448,0.0682794875,0.01011431,0.0300085066666666,41.8156291425,6.325846563333333,20.779637616666665,8.93021148,8.65164767,0.0,80.00433994
37.51,514.889309798305,4685.004126223209,0.17,2037.855098409835,4300.17467812515,0.14339222,2301.101746371342,3003.1160002054057,0.21552938,1653.2476208223345,3851.7332575143096,0.17930452,0.0680521,0.0100778033333333,0.02989301,41.8851965575,6.3033524000000005,20.74148557333333,8.96082665,8.67841889,0.0,80.00399114
37.52,515.7970260649791,4684.847096566952,0.17,2032.298040189548,4303.448158160712,0.14339236,2305.600165660021,3003.3501442466045,0.21552961,1658.0033061521847,3849.012379974091,0.17930464,0.0681364125,0.0100776733333333,0.0299390933333333,41.966039215,6.302933876666667,20.773824486666665,8.98358874,8.69832103,0.0,80.0029599
37.53,517.6684946983429,4681.0988452548545,0.17,2035.666581717482,4297.971124934114,0.14339254,2302.981962000214,3007.106734095243,0.21552989,1655.4981227106186,3848.942013061123,0.1793048,0.068232925,0.01007758,0.0299817533333333,42.0286799,6.302817623333333,20.803284596666668,8.99903609,8.71182515,0.0,80.00168243
37.54,515.6980999149592,4686.956382853915,0.17,2033.0208575435083,4299.871014588738,0.14339272,2308.643429731806,3005.833387086848,0.21553017,1657.728838421693,3854.159619907669,0.17930495,0.0682954925,0.01007752,0.0300089133333333,42.0641839475,6.302899399999999,20.82201838,9.0081515,8.71979183,0.0,80.00045594
37.55,515.1594917708832,4681.951516770267,0.17,2037.0289747021088,4302.9043139704145,0.14339286,2307.672349777631,3005.5339192694455,0.21553039,1659.3264791522888,3851.3887501110657,0.17930507,0.06832604,0.01007748,0.0300215033333333,42.0772750825,6.303091366666667,20.83069442,9.01218964,8.7233193,0.0,79.99945704
37.56,515.7552779705128,4687.032731924798,0.17,2037.2974839301671,4300.204732079815,0.14339295,2304.810366624856,3007.094325202514,0.21553054,1657.8032863121527,3851.926910746811,0.17930516,0.0683327599999999,0.01007746,0.0300235766666666,42.074847420000005,6.303326566666667,20.832119806666665,9.0124996,8.72358784,0.0,79.99876537
37.57,513.6092308074687,4687.602037172675,0.17,2035.8276822368343,4300.04431129506,0.14339301,2304.695054616177,3007.048667479011,0.21553062,1657.1393304078242,3848.742822226752,0.1793052,0.06832325,0.0100774566666666,0.0300185833333333,42.06278441,6.303556856666667,20.828680556666665,9.01037335,8.72172735,0.0,79.99838917
37.58,516.9470043810585,4684.582960123552,0.17,2037.2615403415482,4300.081982044906,0.14339302,2308.3219152252254,3004.5861998490677,0.21553065,1657.6883173061003,3847.5640516031212,0.17930522,0.0683041549999999,0.0100774633333333,0.03000954,42.046110385,6.3037521,20.82244687333333,9.00693589,8.71872135,0.0,79.99828972
37.59,512.5794879887808,4685.6216732541825,0.17,2034.7841817287408,4300.850428465137,0.143393,2308.7809497580492,3005.353842409779,0.21553062,1659.696618818021,3851.9008953086586,0.1793052,0.0682802725,0.01007748,0.0299988133333333,42.02957389,6.3040485466666665,20.81505711333333,9.00308107,8.71535115,0.0,79.9984028
37.6,515.2646982677395,4677.39180753271,0.17,2039.2392366652628,4302.7957282391435,0.14339297,2303.4876494904315,3006.644485043251,0.21553057,1655.6932592354492,3852.756976724554,0.17930517,0.06825714,0.0100774966666666,0.0299884766666666,42.014213162500006,6.304219966666666,20.80792987666667,8.99944925,8.71217634,0.0,79.99865572
37.61,517.671711594132,4683.167642227843,0.17,2036.2652104669187,4302.481849957006,0.14339292,2303.23198799356,3006.8901908576845,0.21553049,1659.4605201119523,3847.2067880422196,0.17930513,0.0682375624999999,0.0100775133333333,0.0299798,42.001693645,6.30429198,20.801945246666666,8.99643815,8.70954444,0.0,79.99897965
37.62,516.759037742336,4685.761978338663,0.17,2032.9736723089331,4300.66618770549,0.14339288,2304.7537150311864,3007.5334838615577,0.21553042,1655.9957045398626,3848.7520627942044,0.17930509,0.0682228725,0.0100775266666666,0.0299733366666666,41.992696125,6.304285023333333,20.79748522,8.99423656,8.70762038,0.0,79.99931722
37.63,517.3335823224434,4685.406667595452,0.17,2034.9158978584048,4302.837458304604,0.14339283,2306.219712436565,3005.4107505231295,0.21553035,1659.2096238370386,3847.965196317581,0.17930505,0.068213455,0.0100775366666666,0.0299692633333333,41.9873157375,6.304223156666667,20.794674673333333,8.99287069,8.70642694,0.0,79.9996263
37.64,516.022849831033,4681.118200382624,0.17,2034.473143804366,4301.343702752609,0.1433928,2304.3311731167364,3007.2794855446327,0.21553029,1654.9200752579873,3850.7620153500065,0.17930502,0.06820887,0.0100775433333333,0.02996735,41.9851144575,6.304129893333333,20.793351363333333,8.99225406,8.70588848,0.0,79.99988053
37.65,518.4924335384416,4682.970202979088,0.17,2034.2784284115019,4302.384119096475,0.14339277,2306.2637549193705,3008.492141461176,0.21553025,1659.0917913167466,3851.9758754294226,0.179305,0.068208175,0.0100775466666666,0.0299671499999999,41.98538072,6.304025446666667,20.79321197333333,8.99223461,8.70587199,0.0,80.00006779
37.66,518.0023395700101,4678.484916048422,0.17,2031.4657784159751,4298.612785836017,0.14339275,2309.260412464503,3006.6889734159436,0.21553023,1657.8034758627737,3849.069300073428,0.17930498,0.06821029,0.0100775466666666,0.02996817,41.987341580000006,6.303925263333333,20.79391509,8.99263421,8.70622175,0.0,80.00018737
37.67,517.045223184966,4684.383632739169,0.17,2035.5541342893177,4304.148411420013,0.14339274,2302.548074358658,3006.3916252078097,0.21553021,1658.2004611408845,3849.0646435871427,0.17930498,0.068214115,0.0100775433333333,0.0299699466666666,41.9902710575,6.303814483333333,20.79514216,8.99327876,8.70678551,0.0,80.00024658
37.68,518.0080327310976,4679.790990256371,0.17,2032.008982928795,4301.112066806419,0.14339274,2304.4688406695113,3006.126529485149,0.21553021,1659.9252962874893,3845.8939638868615,0.17930497,0.0682187,0.0100775433333333,0.02997202,41.9935297575,6.303780606666666,20.79657685333333,8.99401807,8.707432,0.0,80.00025748
37.69,517.6537882852778,4685.818602744399,0.17,2029.7294096832075,4295.174077696918,0.14339275,2302.5860756539405,3005.361994792793,0.21553022,1656.365097127785,3847.8983025605544,0.17930498,0.0682229875,0.0100775366666666,0.0299739966666666,41.99683132249999,6.3037578766666655,20.79793542,8.99473665,8.70806026,0.0,80.000234
37.7,515.2740141497768,4685.923096780259,0.17,2034.0920295895269,4303.988662817381,0.14339275,2303.6867228311316,3004.719530559541,0.21553022,1657.9571163882047,3852.8205449589,0.17930498,0.0682268925,0.0100775366666666,0.0299757566666666,41.9995483575,6.303744890000001,20.79915467,8.99535681,8.7086024,0.0,80.00018976
37.71,513.4651433530879,4682.608913430011,0.17,2033.2679212363803,4300.678020850396,0.14339276,2304.770273581362,3005.9973521686297,0.21553024,1658.6136294682303,3850.790041000808,0.17930499,0.0682300124999999,0.0100775333333333,0.02997714,42.0015575275,6.303740206666666,20.80010790333333,8.99583637,8.70902157,0.0,80.00013657
37.72,516.9936654281559,4684.600198919732,0.17,2033.0562861893336,4299.875225583441,0.14339277,2303.9049599381647,3007.493544914272,0.21553025,1657.4088149379154,3851.656097868705,0.179305,0.0682322324999999,0.01007753,0.0299781066666666,42.002852615,6.303741776666667,20.800774306666664,8.99616266,8.70930673,0.0,80.00008357
37.73,517.2451196381335,4683.123449610703,0.17,2028.5730009414185,4299.453675768181,0.14339277,2306.3991487791004,3004.812122927985,0.21553026,1659.4402824064643,3849.072258662185,0.179305,0.06823357,0.01007753,0.0299786733333333,42.003506725,6.303747456666667,20.801167393333333,8.99634498,8.70946602,0.0,80.00003704
37.74,518.3338851587476,4684.041463848854,0.17,2033.0772424479655,4301.542850271044,0.14339278,2305.6609175913886,3006.4383950381284,0.21553027,1658.666222203,3849.2555950990795,0.17930501,0.068234145,0.01007753,0.0299788966666666,42.00363882,6.303755290000001,20.80132225333333,8.99640671,8.70951988,0.0,80.00000052
37.75,514.2802986263799,4681.2631282123375,0.17,2034.4314770970825,4298.886399206325,0.14339278,2305.956931833136,3006.2055990112854,0.21553027,1656.8466558141336,3849.8384850822936,0.17930501,0.0682341225,0.01007753,0.0299788533333333,42.0033248,6.303763626666666,20.80129104333333,8.99637817,8.70949485,0.0,79.99997525
37.76,514.3400790579162,4684.802632305304,0.17,2033.5102719912227,4299.508670871787,0.14339279,2304.7454208446293,3010.1435156513066,0.21553028,1660.5279766875408,3850.4494600051426,0.17930501,0.06823376,0.01007753,0.02997866,42.002867085,6.303771286666667,20.80115702,8.99629093,8.70941852,0.0,79.99996074
37.77,517.0727417090861,4680.275276598375,0.17,2035.5532672239215,4299.556643903289,0.14339279,2304.929544752845,3008.0332931041053,0.21553028,1659.130305284556,3852.552933674833,0.17930501,0.068233045,0.01007753,0.0299783299999999,42.0023409275,6.303777806666666,20.80093012333333,8.99617365,8.70931596,0.0,79.99995538
37.78,516.0106071987644,4679.8977867341655,0.17,2037.563901168366,4300.077906023507,0.14339279,2304.6573796320627,3008.0009212724913,0.21553028,1656.3213783029905,3848.455342973525,0.17930501,0.0682322675,0.01007753,0.0299779766666666,42.0017994875,6.303782600000001,20.8006864,8.99604965,8.70920753,0.0,79.99995696
37.79,512.3814179553283,4683.31379042549,0.17,2035.8114957079383,4299.6324257998485,0.14339278,2304.861500943985,3008.4280493513943,0.21553028,1656.3013221201422,3849.524806766761,0.17930501,0.06823154,0.01007753,0.0299776499999999,42.001311905,6.303785633333334,20.80046007,8.99593575,8.70910796,0.0,79.99996315
37.8,516.903157503979,4683.135160499602,0.17,2036.831549415632,4302.3687216212875,0.14339278,2306.1969122942864,3005.49697221575,0.21553027,1657.5674877678432,3848.214678762964,0.17930501,0.0682309275,0.01007753,0.0299773799999999,42.0009194025,6.30378709,20.80027264,8.99584237,8.70902633,0.0,79.99997177
37.81,512.4480953464927,4684.102250519927,0.17,2036.9970142067248,4301.205469026239,0.14339278,2301.5119679773898,3009.3421566740435,0.21553027,1658.901469467482,3845.864986935032,0.17930501,0.068230475,0.01007753,0.02997718,42.000639095,6.303787293333333,20.800134296666663,8.99577422,8.70896677,0.0,79.99998105
37.82,514.2624280727238,4682.258632078351,0.17,2032.7411229795166,4301.449585265776,0.14339278,2305.9348320015697,3006.9072060257313,0.21553027,1653.5796989716468,3851.6417963629765,0.17930501,0.068230185,0.01007753,0.0299770533333333,42.0004694475,6.303786603333333,20.800046233333333,8.99573156,8.7089295,0.0,79.99998969
37.83,518.8563039221908,4687.329030390395,0.17,2035.6570738990224,4301.884883588566,0.14339278,2303.6214882213458,3006.499754147288,0.21553027,1656.4055612642633,3853.2965558587025,0.17930501,0.0682300375,0.01007753,0.02997699,42.00039627,6.3037853833333335,20.800003306666667,8.99571156,8.70891203,0.0,79.99999686
37.84,519.8026992120848,4683.878857037583,0.17,2036.7692429066026,4300.477657993643,0.14339278,2304.681289744943,3004.15979284401,0.21553027,1656.8516240019612,3851.3326389265935,0.17930501,0.06823001,0.01007753,0.02997698,42.00039831,6.30378394,20.799996616666665,8.99570956,8.70891029,0.0,80.00000216
37.85,513.7216284395266,4684.023410615856,0.17,2033.9070072437746,4298.623311561949,0.14339278,2302.235939228134,3005.786135445415,0.21553027,1655.1312715816737,3850.2623636549106,0.17930501,0.068230065,0.01007753,0.0299770066666666,42.000451985,6.303782516666666,20.80001571,8.99572021,8.70891961,0.0,80.00000556
37.86,515.4941581016452,4683.952114813638,0.17,2033.197674899811,4304.274358865172,0.14339278,2304.641661615568,3003.057540951984,0.21553027,1655.9630454921125,3853.5087296115958,0.17930501,0.0682301724999999,0.01007753,0.02997706,42.000534885,6.303781276666666,20.800050306666662,8.99573831,8.70893545,0.0,80.00000724
37.87,516.238186222628,4685.56346679672,0.17,2035.8397411183046,4302.519083215677,0.14339278,2305.914773091378,3006.093050599707,0.21553027,1658.2811824644252,3850.7196074095514,0.17930501,0.068230305,0.01007753,0.0299771166666666,42.0006280425,6.30378031,20.800091483333333,8.9957594,8.70895389,0.0,80.00000755
37.88,519.7153950316336,4684.709681887793,0.17,2031.8156704562962,4303.88966793429,0.14339278,2306.2731737390773,3005.4368170895696,0.21553027,1657.0287554665485,3851.407348510774,0.17930501,0.068230435,0.01007753,0.0299771766666666,42.0007171225,6.3037796466666665,20.800132246666667,8.99578002,8.70897192,0.0,80.00000687
37.89,515.1672032808218,4684.441682858241,0.17,2032.602919033739,4302.733007062119,0.14339278,2302.9863419900194,3005.7926603733004,0.21553027,1657.1859273049151,3850.0837297052926,0.17930501,0.06823055,0.01007753,0.02997723,42.0007926675,6.303779273333333,20.800167826666662,8.99579783,8.70898749,0.0,80.00000561
37.9,515.199173130404,4685.029615268555,0.17,2033.4454155047047,4299.743187412466,0.14339278,2306.1766822610225,3003.8173961474367,0.21553027,1655.2493003708007,3850.3891831257365,0.17930501,0.06823064,0.01007753,0.0299772666666666,42.0008497,6.303779143333333,20.800195496666664,8.99581154,8.70899947,0.0,80.0000041
37.91,519.2503922933963,4679.90841778473,0.17,2035.6799566261332,4295.967890657317,0.14339278,2307.638557243068,3007.9964586899905,0.21553027,1657.5795465485683,3849.5358812330187,0.17930501,0.0682307,0.01007753,0.0299772933333333,42.0008869425,6.303779193333334,20.80021429,8.99582073,8.7090075,0.0,80.00000259
37.92,515.403362871034,4679.983951757652,0.17,2035.216753242983,4298.20565368292,0.14339278,2304.3716249460354,3007.774316974647,0.21553027,1654.9984516676725,3851.4668789447423,0.17930501,0.06823074,0.01007753,0.02997731,42.00090583,6.30377936,20.80022458,8.99582564,8.70901179,0.0,80.00000128
37.93,517.5973445944035,4683.405529568221,0.17,2036.8436699589759,4301.936890627391,0.14339278,2305.3608312552537,3009.9687541911376,0.21553027,1660.9246392968325,3847.6191535163434,0.17930501,0.0682307475,0.01007753,0.0299773166666666,42.00090955,6.303779583333334,20.80022762666667,8.99582693,8.70901292,0.0,80.00000024
37.94,513.1986552462457,4683.16229929346,0.17,2032.935104404923,4300.46026700908,0.14339278,2301.2219118927896,3009.912131705988,0.21553027,1661.4932354752132,3850.6402385139922,0.17930501,0.0682307425,0.01007753,0.02997731,42.00090216,6.303779816666666,20.800225193333333,8.99582553,8.70901169,0.0,79.99999952
37.95,515.8104756882859,4684.71726674692,0.17,2032.827898571115,4299.824063129921,0.14339278,2303.56493691386,3006.901551745144,0.21553027,1657.0602485669647,3848.0956276543097,0.17930501,0.0682307249999999,0.01007753,0.0299773033333333,42.000887925,6.303780023333334,20.80021920333333,8.9958224,8.70900896,0.0,79.99999908
37.96,512.8337474998177,4683.597680863191,0.17,2035.8266684511493,4295.67265584445,0.14339278,2305.900045459537,3008.635945890068,0.21553027,1655.7616997179362,3850.821371625813,0.17930501,0.0682306975,0.01007753,0.02997729,42.000870805000005,6.303780183333333,20.80021152,8.99581849,8.70900553,0.0,79.99999887
37.97,514.0420736145592,4684.721376927732,0.17,2033.181510705436,4300.637508319264,0.14339278,2307.2699398335526,3007.1117520112994,0.21553027,1659.7157848158784,3854.5899046906748,0.17930501,0.0682306725,0.01007753,0.02997728,42.00085415499999,6.303780283333334,20.80020375666667,8.99581459,8.70900212,0.0,79.99999881
37.98,517.8313438867751,4681.066456519701,0.17,2033.5718366826611,4298.500205747248,0.14339278,2304.160449443589,3005.7344343425466,0.21553027,1659.1913075287398,3851.2013547119627,0.17930501,0.0682306524999999,0.01007753,0.0299772733333333,42.00084058,6.30378033,20.800197236666666,8.99581134,8.70899929,0.0,79.99999884
37.99,516.0531303942971,4683.536157918006,0.17,2031.0653148351466,4299.214997686221,0.14339278,2310.6977771686543,3006.03290039902,0.21553027,1661.7560703354081,3852.1494982773947,0.17930501,0.06823064,0.01007753,0.0299772633333333,42.00083187,6.303780333333333,20.800192910000003,8.99580922,8.70899743,0.0,79.99999888
38.0,515.5147296953646,4680.875533582908,0.17,2035.3605365164772,4302.363971041547,0.14339278,2305.986784305544,3007.8669814237887,0.21553027,1662.2887353755716,3851.6066052314336,0.17930501,0.068230635,0.01007753,0.0299772633333333,42.0008290225,6.303780313333333,20.800191363333333,8.99580848,8.70899678,0.0,79.99999889
38.01,514.6554419285087,4684.331362927567,0.17,2037.8614254572824,4298.605478939585,0.14339278,2302.8122912736326,3014.7649864976584,0.21553027,1653.952964822948,3845.150126892097,0.17930501,0.06823064,0.01007753,0.0299772633333333,42.0008322475,6.3037802833333325,20.800192816666662,8.99580922,8.70899743,0.0,79.99999888
38.02,515.711629029988,4679.801076974098,0.17,2032.7202666810492,4298.796384237006,0.14339278,2307.933370447629,3008.9228880256665,0.21553027,1660.3238988827964,3849.5382630175372,0.17930501,0.0682306524999999,0.01007753,0.0299772733333333,42.0008410175,6.30378027,20.80019713333333,8.99581134,8.70899929,0.0,79.99999884
38.03,516.755167510672,4684.254267255906,0.17,2036.8222517370903,4301.034923502573,0.14339278,2302.8531187631793,3007.081954984999,0.21553027,1657.5615640650399,3850.697398403445,0.17930501,0.0682306725,0.01007753,0.02997728,42.0008540775,6.3037802933333325,20.800203776666667,8.99581459,8.70900212,0.0,79.99999881
38.04,518.1187735893941,4680.61964829703,0.17,2034.66004735167,4302.40848703098,0.14339278,2306.0158590759365,3007.556723472795,0.21553027,1659.1047567194146,3845.6238762680437,0.17930501,0.0682306975,0.01007753,0.0299772933333333,42.0008694325,6.303780370000001,20.800211856666667,8.99581849,8.70900553,0.0,79.99999887
38.05,510.902647808277,4682.790591472381,0.17,2031.24801523683,4299.85835105694,0.14339278,2303.500522899751,3007.53887724134,0.21553027,1659.5622766384795,3849.2339848598167,0.17930501,0.0682307274999999,0.01007753,0.0299773033333333,42.00088440999999,6.303780499999999,20.800220073333332,8.9958224,8.70900896,0.0,79.99999908
38.06,514.489418827945,4685.347502441722,0.17,2032.9893908023937,4303.598193657799,0.14339278,2302.6441361264256,3006.4086178689845,0.21553027,1659.4784092937853,3849.6432306666748,0.17930501,0.0682307475,0.01007753,0.0299773133333333,42.00089573,6.30378068,20.800226776666666,8.99582553,8.70901169,0.0,79.99999952
38.07,516.4711336608485,4684.012407036021,0.17,2032.8659935342641,4298.106508178124,0.14339278,2307.2833094042285,3008.1021360761265,0.21553027,1660.0073192672344,3847.3385377641066,0.17930501,0.0682307625,0.01007753,0.0299773166666666,42.0008996975,6.303780906666667,20.800230053333333,8.99582693,8.70901292,0.0,80.00000024
38.08,515.955214944546,4680.266326611375,0.17,2034.1458726295905,4297.7557353327575,0.14339278,2304.839451098249,3006.278324844043,0.21553027,1656.8860407946454,3847.8623397974898,0.17930501,0.0682307549999999,0.01007753,0.0299773166666666,42.0008925375,6.303781140000001,20.800227860000003,8.99582564,8.70901179,0.0,80.00000128
38.09,516.959693661524,4682.212859369436,0.17,2035.6179567767651,4297.585274537404,0.14339278,2308.8103491342613,3004.5662283175466,0.21553027,1656.1008185007129,3852.476493964767,0.17930501,0.0682307249999999,0.01007753,0.0299773,42.0008708625,6.303781346666667,20.800218256666664,8.99582073,8.7090075,0.0,80.00000259
38.1,516.6880217487237,4680.55489000787,0.17,2038.4767738743544,4297.359562691376,0.14339278,2303.323137849116,3007.5526308975823,0.21553027,1660.3804062171196,3842.640125718853,0.17930501,0.068230665,0.01007753,0.0299772733333333,42.0008323425,6.303781466666666,20.800199776666663,8.99581154,8.70899947,0.0,80.0000041
38.11,515.5432054504837,4680.168130059614,0.17,2031.9166366100346,4301.337028150517,0.14339278,2302.2397236218594,3007.820037345305,0.21553027,1656.2631239959935,3850.34472257303,0.17930501,0.0682305725,0.01007753,0.0299772333333333,42.0007764925,6.303781439999999,20.800171816666666,8.99579783,8.70898749,0.0,80.00000561
38.12,515.0992347844962,4683.792973411092,0.17,2033.8093734060317,4298.70843526764,0.14339278,2304.3996740566495,3006.297808229644,0.21553027,1661.7293773814583,3852.1289941809155,0.17930501,0.068230455,0.01007753,0.02997718,42.00070554,6.3037812,20.80013510666667,8.99578002,8.70897192,0.0,80.00000687
38.13,515.6619381969996,4684.678243745944,0.17,2032.9869664940502,4297.84362917872,0.14339278,2311.140022624607,3007.209134776861,0.21553027,1656.4778293641648,3849.74758339895,0.17930501,0.0682303075,0.01007753,0.0299771166666666,42.00062521,6.30378069,20.800092176666663,8.9957594,8.70895389,0.0,80.00000755
38.14,518.450425876116,4684.438858900256,0.17,2032.242969276893,4301.42360729669,0.14339278,2307.026836239875,3008.5111981098,0.21553027,1657.244908233776,3852.6191039848313,0.17930501,0.0682301575,0.01007753,0.0299770533333333,42.0005453325,6.303779876666667,20.80004773,8.99573831,8.70893545,0.0,80.00000724
38.15,514.6889253106591,4684.762900688584,0.17,2034.9698235730907,4302.311828714578,0.14339278,2306.466791052614,3006.485742901578,0.21553027,1657.6257593791047,3848.9470303379367,0.17930501,0.0682300275,0.01007753,0.0299769966666666,42.000479985,6.303778763333334,20.80000880333333,8.99572021,8.70891961,0.0,80.00000556
38.16,516.0273277301826,4683.533825357053,0.17,2034.7818881822454,4302.7655633278055,0.14339278,2306.5328834454526,3005.695243594335,0.21553027,1654.9244592168113,3847.991584332848,0.17930501,0.0682299449999999,0.01007753,0.0299769633333333,42.0004470225,6.303777413333333,20.79998460333333,8.99570956,8.70891029,0.0,80.00000216
38.17,516.5196256044674,4683.010866621324,0.17,2031.1512398194843,4302.41424809087,0.14339278,2304.3892624651835,3005.1704524722563,0.21553027,1654.9302287448659,3849.782780952833,0.17930501,0.068229945,0.01007753,0.0299769633333333,42.0004667,6.303775946666666,20.79998593666667,8.99571156,8.70891203,0.0,79.99999686
38.18,519.2736430362195,4681.411508404699,0.17,2034.8151455695408,4298.827304857002,0.14339278,2310.817649895904,3006.081291041098,0.21553027,1659.830648939202,3849.038410436497,0.17930501,0.0682300625,0.01007753,0.02997702,42.0005593125,6.303774566666667,20.800024070000003,8.99573156,8.7089295,0.0,79.99998969
38.19,515.5523246599979,4682.677487715323,0.17,2032.3679688416057,4301.215526345543,0.14339278,2306.2751201963465,3009.658423074798,0.21553027,1654.56643543164,3848.6576700814194,0.17930501,0.0682303374999999,0.01007753,0.0299771433333333,42.0007417075,6.303773546666666,20.800108986666668,8.99577422,8.70896677,0.0,79.99998105
38.2,518.0705544884925,4680.914950288172,0.17,2034.802416265698,4301.656836512763,0.14339278,2306.087526239043,3006.191642461781,0.21553027,1663.04583869351,3849.4402522851765,0.17930501,0.0682307875,0.01007753,0.0299773433333333,42.001022867500005,6.303773233333334,20.80024712333333,8.99584237,8.70902633,0.0,79.99997177
38.21,518.6168999830006,4681.86731600457,0.17,2037.3177538138402,4299.713075809134,0.14339278,2307.3285423029215,3007.3068598848176,0.21553028,1657.8182610655012,3848.216998294544,0.17930501,0.06823142,0.01007753,0.0299776166666666,42.0013988125,6.303773993333333,20.800438636666662,8.99593575,8.70910796,0.0,79.99996315
38.22,516.0254326464893,4683.7355007997,0.17,2035.7047157935667,4300.991904318722,0.14339279,2302.8122742799687,3005.938835928318,0.21553028,1655.9478245308997,3848.125074618541,0.17930501,0.0682322025,0.01007753,0.0299779599999999,42.00184743,6.30377618,20.800674576666665,8.99604965,8.70920753,0.0,79.99995696
38.23,515.731503218317,4683.322034883742,0.17,2035.133614060229,4298.159163650988,0.14339279,2303.6000668889465,3005.7672750275274,0.21553028,1658.8469495178076,3847.556874390397,0.17930501,0.068233065,0.01007753,0.0299783366666666,42.002324095000006,6.30378006,20.800934273333333,8.99617365,8.70931596,0.0,79.99995538
38.24,515.4948338323742,4689.687103134614,0.17,2033.7210483566082,4299.40728344494,0.14339279,2304.867788623576,3004.829299659071,0.21553028,1653.08269790467,3850.6340478903576,0.17930501,0.068233905,0.0100775266666666,0.0299786966666666,42.0027598575,6.30378573,20.801184,8.99629093,8.70941852,0.0,79.99996074
