time,r_humerus_X,r_humerus_Y,r_humerus_Z,r_ulna_radius_hand_X,r_ulna_radius_hand_Y,r_ulna_radius_hand_Z,load_2kg_X,load_2kg_Y,load_2kg_Z,center_of_mass_X,center_of_mass_Y,center_of_mass_Z,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
49.13,-0.017545,0.612504,0.17,0.16059613,0.44634442,0.14459319,0.29204207,0.43288595,0.21743735,0.14776662,0.49874403,0.18035263,0.06298084999999999,0.010066730000000001,0.025934026666666665,34.594117617500004,7.0030748266666665,18.008945663333332,7.36657098,7.55753586,0.0,71.99750536
49.14,-0.017545,0.612504,0.17,0.16111541,0.44797864,0.14450757,0.29270804,0.43572884,0.21730014,0.1481609,0.5002616,0.18027746,0.06299192249999999,0.01006723,0.026023343333333334,34.719873142500006,6.982795426666667,18.070752586666668,7.40250042,7.57173073,0.0,72.53991545
49.15,-0.017545,0.612504,0.17,0.16160068,0.44955651,0.14442569,0.29332372,0.43847157,0.2171691,0.14852689,0.50172605,0.18020565,0.0629992125,0.01006774,0.02611129,34.846458815,6.96194818,18.131574973333333,7.4381052,7.58577629,0.0,73.06209232
49.16,-0.017545,0.612504,0.17,0.16205347,0.45107701,0.14434752,0.29389183,0.44111263,0.21704413,0.14886602,0.50313653,0.18013714,0.0630033075,0.01006826,0.026197796666666665,34.9742817875,6.940567006666666,18.191407776666665,7.47341574,7.59978774,0.0,73.56391623
49.17,-0.017545,0.612504,0.17,0.16247529,0.45253926,0.14427303,0.29441504,0.44365073,0.21692517,0.14917972,0.50449232,0.1800719,0.0630056575,0.010068783333333333,0.02628303,35.1038173025,6.9186880666666655,18.250337963333333,7.5084683,7.61388015,0.0,74.04529789
49.18,-0.017545,0.612504,0.17,0.16286761,0.45394255,0.14420215,0.29489597,0.44608481,0.21681211,0.14946937,0.50579282,0.18000988,0.063329875,0.01006935,0.026551246666666667,35.2922611075,6.896372846666666,18.383608103333334,7.5433045,7.62816773,0.0,74.50617935
49.19,-0.017545,0.612504,0.17,0.16323191,0.45528626,0.14413485,0.29533719,0.44841407,0.21670486,0.14973635,0.50703756,0.17995102,0.06332881,0.010069886666666666,0.0266289,35.42585945,6.873616316666666,18.438654736666667,7.57797059,7.64276282,0.0,74.94653485
49.2,-0.017545,0.612504,0.17,0.16356961,0.45656995,0.14407106,0.29574117,0.45063792,0.21660332,0.14998197,0.50822619,0.17989528,0.06332935,0.010070426666666667,0.026705753333333332,35.562628690000004,6.850484086666666,18.493145693333332,7.61251622,7.6577746,0.0,75.36637175
49.21,-0.017545,0.612504,0.17,0.1638821,0.45779332,0.14401073,0.29611031,0.45275603,0.21650738,0.15020753,0.50935851,0.17984259,0.0630362925,0.010070919999999999,0.026620316666666668,35.65939026,6.826991756666666,18.48425758666667,7.64699311,7.67330765,0.0,75.76573133
49.22,-0.017545,0.612504,0.17,0.16417074,0.45895619,0.14395381,0.29644695,0.45476829,0.21641693,0.15041426,0.51043442,0.17979291,0.063037475,0.010071459999999999,0.026697943333333335,35.7999240925,6.803246846666667,18.537828376666667,7.6814535,7.68946026,0.0,76.1446896
49.23,-0.017545,0.612504,0.17,0.16443683,0.46005855,0.14390021,0.29675329,0.45667485,0.21633185,0.15060337,0.51145398,0.17974616,0.0630453575,0.010071996666666668,0.026776256666666665,35.9451432375,6.7792718899999995,18.59176055,7.71594856,7.7063229,0.0,76.50335804
49.24,-0.017545,0.612504,0.17,0.16468164,0.46110052,0.14384989,0.29703148,0.45847609,0.21625203,0.150776,0.51241736,0.17970229,0.0630593975,0.010072533333333333,0.026854926666666668,36.0951673025,6.755119633333334,18.64595251,7.75052732,7.72397692,0.0,76.84188412
49.25,-0.017545,0.612504,0.17,0.1649064,0.46208238,0.14380276,0.29728355,0.46017262,0.21617735,0.15093325,0.51332487,0.17966123,0.0630801975,0.01007306,0.026933876666666665,36.2501961475,6.7308452333333335,18.700386383333335,7.78523614,7.74249393,0.0,77.16045181
49.26,-0.017545,0.612504,0.17,0.16511227,0.46300453,0.14375876,0.29751142,0.46176531,0.21610767,0.15107617,0.51417695,0.17962291,0.06307099,0.010073573333333334,0.027011126666666666,36.406565305,6.706500046666666,18.75487056,7.82011941,7.76193622,0.0,77.45928183
49.27,-0.017545,0.612504,0.17,0.16530036,0.46386755,0.1437178,0.29771693,0.46325524,0.21604286,0.15120575,0.51497415,0.17958726,0.06310813750000001,0.010074086666666668,0.027091153333333336,36.5720984925,6.682155633333333,18.810067716666666,7.85522166,7.78235851,0.0,77.73863184
49.28,-0.017545,0.612504,0.17,0.16547175,0.46467211,0.14367982,0.29790179,0.46464375,0.21598279,0.15132294,0.51571716,0.17955422,0.0631526925,0.01007459,0.027171256666666668,36.7420265925,6.657867983333333,18.865291940000002,7.89059145,7.80381133,0.0,77.99879644
49.29,-0.017545,0.612504,0.17,0.16562746,0.46541907,0.14364472,0.29806762,0.46593238,0.21592733,0.15142862,0.51640681,0.1795237,0.06320567499999999,0.01007508,0.027251929999999997,36.916625964999994,6.633700963333333,18.920903886666668,7.9262872,7.8263463,0.0,78.24010725
49.3,-0.017545,0.612504,0.17,0.16576844,0.46610938,0.14361243,0.29821593,0.46712292,0.21587634,0.15152363,0.51704402,0.17949563,0.06333056249999999,0.010075563333333334,0.02734312,37.11185979,6.6097245466666665,18.98301224333333,7.96238477,7.85002297,0.0,78.46293298
49.31,-0.017545,0.612504,0.17,0.16589561,0.46674418,0.14358286,0.29834812,0.46821737,0.21582966,0.15160874,0.51762986,0.17946993,0.0634001875,0.01007602,0.02742463666666667,37.295047624999995,6.5859983600000005,19.03924367333333,7.99898628,7.87491705,0.0,78.66767978
49.32,-0.017545,0.612504,0.17,0.16600985,0.46732469,0.14355591,0.29846551,0.46921797,0.21578716,0.15168469,0.51816551,0.17944653,0.06348264,0.010076463333333332,0.027508566666666668,37.484355375,6.562598246666667,19.097148413333333,8.03622936,7.90112892,0.0,78.85479204
49.33,-0.017545,0.612504,0.17,0.16611198,0.46785232,0.14353151,0.2985693,0.47012719,0.21574868,0.15175216,0.51865228,0.17942534,0.06357921500000001,0.010076876666666667,0.027595436666666667,37.68019985,6.539599553333333,19.15709873333333,8.07429513,7.92879131,0.0,79.0247537
49.34,-0.017545,0.612504,0.17,0.16620277,0.4683286,0.14350955,0.29866063,0.47094775,0.21571407,0.1518118,0.5190916,0.17940628,0.06369186,0.010077273333333333,0.027686123333333337,37.883292525,6.5170829800000005,19.21970483333333,8.11341325,7.95807436,0.0,79.17809041
49.35,-0.017545,0.612504,0.17,0.16628297,0.46875522,0.14348994,0.29874053,0.47168259,0.21568317,0.15186419,0.51948506,0.17938926,0.063823185,0.010077636666666667,0.027781846666666665,38.0945641625,6.495135980000001,19.285791783333334,8.1538616,7.98918586,0.0,79.31537247
49.36,-0.017545,0.612504,0.17,0.1663533,0.46913404,0.14347257,0.29880998,0.47233497,0.21565581,0.15190991,0.51983439,0.17937419,0.06390739749999999,0.010077956666666665,0.027871826666666665,38.296153205,6.473848676666667,19.348450266666667,8.19595802,8.02236462,0.0,79.43721869
49.37,-0.017545,0.612504,0.17,0.16641445,0.46946707,0.14345733,0.29886986,0.47290843,0.21563182,0.15194947,0.52014147,0.17936097,0.0640751125,0.010078249999999999,0.027977526666666665,38.52248034750001,6.453334160000001,19.42138212,8.240042,8.05786475,0.0,79.54430091
49.38,-0.017545,0.612504,0.17,0.16646707,0.46975656,0.14344411,0.29892103,0.47340682,0.21561101,0.15198338,0.52040837,0.17934951,0.0642652425,0.010078493333333334,0.028089873333333334,38.757576635,6.43370057,19.498836649999998,8.28644442,8.09592943,0.0,79.63734888
49.39,-0.017545,0.612504,0.17,0.16651183,0.47000491,0.14343279,0.29896427,0.47383435,0.2155932,0.15201211,0.52063733,0.17933969,0.0644808275,0.010078696666666666,0.028209856666666668,39.0025016425,6.41506871,19.58152657333333,8.33544492,8.13675382,0.0,79.71715497
49.4,-0.017545,0.612504,0.17,0.16654938,0.47021477,0.14342323,0.29900034,0.47419559,0.21557816,0.15203615,0.52083079,0.1793314,0.06488577,0.010078803333333334,0.028352253333333337,39.280586395,6.397543063333334,19.67272812,8.38721823,8.18043831,0.0,79.78457774
49.41,-0.017545,0.612504,0.17,0.16658036,0.47038901,0.14341531,0.29902995,0.47449548,0.2155657,0.15205592,0.5209914,0.17932454,0.0653099075,0.010133606666666666,0.02853544666666667,39.5799894,6.413452276666667,19.779160193333333,8.44177294,8.2269354,0.0,79.84054349
49.42,-0.017545,0.612504,0.17,0.16660542,0.47053069,0.14340888,0.29905381,0.47473931,0.21555558,0.15207188,0.52112199,0.17931896,0.0654115675,0.01007902,0.02864177666666667,39.8158377525,6.3664904133333335,19.87489914,8.49888907,8.27599597,0.0,79.88604465
49.43,-0.017545,0.612504,0.17,0.16662521,0.47064308,0.14340378,0.2990726,0.47493272,0.21554756,0.15208447,0.52122558,0.17931454,0.0660788025,0.010111136666666666,0.02900227333333333,40.1550379675,6.372315273333332,20.08360021333333,8.5580638,8.327123,0.0,79.92213366
49.44,-0.017545,0.612504,0.17,0.1666404,0.4707296,0.14339985,0.29908698,0.4750816,0.21554139,0.15209411,0.52130532,0.17931113,0.0664159625,0.010111883333333333,0.029161793333333335,40.4351566075,6.360992773333333,20.193838836666668,8.61847662,8.37954298,0.0,79.94991162
49.45,-0.017545,0.612504,0.17,0.16665164,0.47079376,0.14339694,0.2990976,0.47519201,0.21553681,0.15210124,0.52136445,0.17930861,0.06630290750000001,0.010078793333333334,0.029110043333333335,40.63616256,6.331222153333333,20.201968849999997,8.67898683,8.43220586,0.0,79.97051079
49.46,-0.017545,0.612504,0.17,0.16665957,0.47083911,0.14339489,0.29910508,0.47527005,0.21553358,0.15210626,0.52140625,0.17930683,0.0666327075,0.010078626666666667,0.02926079666666667,40.8959928875,6.322763813333334,20.306164123333335,8.73817523,8.48382369,0.0,79.98507128
49.47,-0.017545,0.612504,0.17,0.16666481,0.47086914,0.14339353,0.29911002,0.47532173,0.21553144,0.15210958,0.52143393,0.17930565,0.0669651625,0.010078450000000001,0.02941355,41.1449667275,6.31595441,20.411493616666665,8.79443809,8.53295483,0.0,79.99471256
49.48,-0.017545,0.612504,0.17,0.16666796,0.47088718,0.14339271,0.29911298,0.47535276,0.21553016,0.15211157,0.52145055,0.17930494,0.067756685,0.010113686666666668,0.029774096666666666,41.45357192,6.331704916666666,20.617978166666667,8.84613409,8.57813359,0.0,80.00050168
49.49,-0.017545,0.612504,0.17,0.16666954,0.47089627,0.1433923,0.29911448,0.47536841,0.21552951,0.15211258,0.52145893,0.17930459,0.0680396125,0.010114203333333334,0.029901773333333336,41.6513718325,6.328278973333333,20.705866036666666,8.89177218,8.61803478,0.0,80.00342117
49.5,-0.017545,0.612504,0.17,0.16667004,0.47089913,0.14339217,0.29911495,0.47537333,0.2155293,0.15211289,0.52146157,0.17930448,0.0682794875,0.01011431,0.030008506666666667,41.8156291425,6.325846563333333,20.779637616666665,8.93021148,8.65164767,0.0,80.00433994
49.51,-0.017545,0.612504,0.17,0.16666985,0.47089805,0.14339222,0.29911477,0.47537146,0.21552938,0.15211277,0.52146057,0.17930452,0.0680521,0.010077803333333335,0.02989301,41.8851965575,6.3033524000000005,20.741485573333332,8.96082665,8.67841889,0.0,80.00399114
49.52,-0.017545,0.612504,0.17,0.16666929,0.47089483,0.14339236,0.29911424,0.47536594,0.21552961,0.15211242,0.52145761,0.17930464,0.06813641250000001,0.010077673333333334,0.029939093333333333,41.966039214999995,6.302933876666667,20.773824486666665,8.98358874,8.69832103,0.0,80.0029599
49.53,-0.017545,0.612504,0.17,0.1666686,0.47089086,0.14339254,0.29911359,0.47535909,0.21552989,0.15211198,0.52145394,0.1793048,0.068232925,0.010077580000000001,0.029981753333333333,42.0286798975,6.302817623333333,20.803284596666668,8.99903609,8.71182515,0.0,80.00168243
49.54,-0.017545,0.612504,0.17,0.16666793,0.47088703,0.14339272,0.29911296,0.47535251,0.21553017,0.15211156,0.52145042,0.17930495,0.0682954925,0.01007752,0.03000891333333333,42.0641839475,6.3028993999999985,20.82201838,9.0081515,8.71979183,0.0,80.00045594
49.55,-0.017545,0.612504,0.17,0.16666739,0.47088392,0.14339286,0.29911245,0.47534716,0.21553039,0.15211121,0.52144755,0.17930507,0.06832604,0.01007748,0.030021503333333335,42.0772750825,6.303091366666667,20.83069442,9.01218964,8.7233193,0.0,79.99945704
49.56,-0.017545,0.612504,0.17,0.16666701,0.47088177,0.14339295,0.29911209,0.47534345,0.21553054,0.15211098,0.52144556,0.17930516,0.06833275999999999,0.01007746,0.030023576666666666,42.074847420000005,6.303326566666667,20.832119806666665,9.0124996,8.72358784,0.0,79.99876537
49.57,-0.017545,0.612504,0.17,0.16666681,0.4708806,0.14339301,0.2991119,0.47534144,0.21553062,0.15211085,0.52144448,0.1793052,0.06832325,0.010077456666666667,0.03001858333333333,42.06278441,6.303556856666667,20.828680556666665,9.01037335,8.72172735,0.0,79.99838917
49.58,-0.017545,0.612504,0.17,0.16666676,0.47088029,0.14339302,0.29911185,0.4753409,0.21553065,0.15211081,0.5214442,0.17930522,0.06830415499999999,0.010077463333333333,0.03000954,42.046110385,6.3037521,20.822446873333334,9.00693589,8.71872135,0.0,79.99828972
49.59,-0.017545,0.612504,0.17,0.16666682,0.47088064,0.143393,0.29911191,0.47534151,0.21553062,0.15211085,0.52144452,0.1793052,0.0682802725,0.01007748,0.029998813333333336,42.02957389,6.3040485466666665,20.815057113333335,9.00308107,8.71535115,0.0,79.9984028
49.6,-0.017545,0.612504,0.17,0.16666695,0.47088143,0.14339297,0.29911204,0.47534286,0.21553057,0.15211094,0.52144525,0.17930517,0.06825714000000001,0.010077496666666666,0.02998847666666667,42.014213162500006,6.304219966666666,20.80792987666667,8.99944925,8.71217634,0.0,79.99865572
49.61,-0.017545,0.612504,0.17,0.16666713,0.47088244,0.14339292,0.2991122,0.4753446,0.21553049,0.15211105,0.52144618,0.17930513,0.06823756249999999,0.010077513333333335,0.0299798,42.001693645,6.3042919799999995,20.801945246666666,8.99643815,8.70954444,0.0,79.99897965
49.62,-0.017545,0.612504,0.17,0.16666731,0.47088349,0.14339288,0.29911238,0.47534641,0.21553042,0.15211117,0.52144715,0.17930509,0.0682228725,0.010077526666666668,0.029973336666666666,41.992696125,6.304285023333333,20.797485220000002,8.99423656,8.70762038,0.0,79.99931722
49.63,-0.017545,0.612504,0.17,0.16666748,0.47088445,0.14339283,0.29911254,0.47534807,0.21553035,0.15211127,0.52144803,0.17930505,0.068213455,0.010077536666666666,0.029969263333333333,41.9873157375,6.304223156666667,20.794674673333333,8.99287069,8.70642694,0.0,79.9996263
49.64,-0.017545,0.612504,0.17,0.16666762,0.47088524,0.1433928,0.29911267,0.47534943,0.21553029,0.15211136,0.52144876,0.17930502,0.06820887,0.010077543333333333,0.02996735,41.9851144575,6.304129893333333,20.793351363333333,8.99225406,8.70588848,0.0,79.99988053
49.65,-0.017545,0.612504,0.17,0.16666772,0.47088583,0.14339277,0.29911276,0.47535043,0.21553025,0.15211142,0.5214493,0.179305,0.068208175,0.010077546666666666,0.029967149999999998,41.985380719999995,6.304025446666667,20.79321197333333,8.99223461,8.70587199,0.0,80.00006779
49.66,-0.017545,0.612504,0.17,0.16666779,0.4708862,0.14339275,0.29911282,0.47535107,0.21553023,0.15211147,0.52144965,0.17930498,0.06821029,0.010077546666666666,0.02996817,41.987341580000006,6.303925263333333,20.793915090000002,8.99263421,8.70622175,0.0,80.00018737
49.67,-0.017545,0.612504,0.17,0.16666782,0.47088638,0.14339274,0.29911285,0.47535139,0.21553021,0.15211149,0.52144982,0.17930498,0.068214115,0.010077543333333333,0.029969946666666664,41.9902710575,6.303814483333333,20.79514216,8.99327876,8.70678551,0.0,80.00024658
49.68,-0.017545,0.612504,0.17,0.16666783,0.47088642,0.14339274,0.29911286,0.47535145,0.21553021,0.15211149,0.52144985,0.17930497,0.06821870000000001,0.010077543333333333,0.02997202,41.9935297575,6.303780606666666,20.79657685333333,8.99401807,8.707432,0.0,80.00025748
49.69,-0.017545,0.612504,0.17,0.16666781,0.47088634,0.14339275,0.29911285,0.47535132,0.21553022,0.15211148,0.52144978,0.17930498,0.0682229875,0.010077536666666666,0.029973996666666666,41.99683132249999,6.3037578766666655,20.797935419999998,8.99473665,8.70806026,0.0,80.000234
49.7,-0.017545,0.612504,0.17,0.16666779,0.47088621,0.14339275,0.29911282,0.47535109,0.21553022,0.15211147,0.52144965,0.17930498,0.0682268925,0.010077536666666666,0.02997575666666667,41.9995483575,6.303744890000001,20.799154669999997,8.99535681,8.7086024,0.0,80.00018976
49.71,-0.017545,0.612504,0.17,0.16666776,0.47088604,0.14339276,0.2991128,0.4753508,0.21553024,0.15211145,0.5214495,0.17930499,0.06823001249999999,0.010077533333333333,0.02997714,42.0015575275,6.303740206666666,20.80010790333333,8.99583637,8.70902157,0.0,80.00013657
49.72,-0.017545,0.612504,0.17,0.16666773,0.47088587,0.14339277,0.29911277,0.47535052,0.21553025,0.15211143,0.52144935,0.179305,0.06823223249999999,0.010077530000000001,0.029978106666666667,42.002852615,6.303741776666667,20.800774306666664,8.99616266,8.70930673,0.0,80.00008357
49.73,-0.017545,0.612504,0.17,0.16666771,0.47088573,0.14339277,0.29911275,0.47535027,0.21553026,0.15211141,0.52144921,0.179305,0.06823357000000001,0.010077530000000001,0.029978673333333334,42.003506725,6.303747456666667,20.801167393333333,8.99634498,8.70946602,0.0,80.00003704
49.74,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535007,0.21553027,0.1521114,0.52144911,0.17930501,0.068234145,0.010077530000000001,0.029978896666666668,42.00363882,6.303755290000001,20.801322253333332,8.99640671,8.70951988,0.0,80.00000052
49.75,-0.017545,0.612504,0.17,0.16666767,0.47088554,0.14339278,0.29911271,0.47534994,0.21553027,0.15211139,0.52144904,0.17930501,0.0682341225,0.010077530000000001,0.029978853333333333,42.0033248,6.303763626666666,20.801291043333332,8.99637817,8.70949485,0.0,79.99997525
49.76,-0.017545,0.612504,0.17,0.16666766,0.47088549,0.14339279,0.29911271,0.47534986,0.21553028,0.15211139,0.521449,0.17930501,0.06823376,0.010077530000000001,0.02997866,42.002867085,6.303771286666667,20.80115702,8.99629093,8.70941852,0.0,79.99996074
49.77,-0.017545,0.612504,0.17,0.16666766,0.47088548,0.14339279,0.2991127,0.47534983,0.21553028,0.15211139,0.52144898,0.17930501,0.068233045,0.010077530000000001,0.029978329999999997,42.0023409275,6.303777806666666,20.800930123333334,8.99617365,8.70931596,0.0,79.99995538
49.78,-0.017545,0.612504,0.17,0.16666766,0.47088548,0.14339279,0.2991127,0.47534984,0.21553028,0.15211139,0.52144898,0.17930501,0.0682322675,0.010077530000000001,0.029977976666666666,42.0017994875,6.303782600000001,20.8006864,8.99604965,8.70920753,0.0,79.99995696
49.79,-0.017545,0.612504,0.17,0.16666767,0.4708855,0.14339278,0.29911271,0.47534987,0.21553028,0.15211139,0.521449,0.17930501,0.06823154,0.010077530000000001,0.029977649999999998,42.001311904999994,6.303785633333334,20.80046007,8.99593575,8.70910796,0.0,79.99996315
49.8,-0.017545,0.612504,0.17,0.16666767,0.47088553,0.14339278,0.29911271,0.47534992,0.21553027,0.15211139,0.52144903,0.17930501,0.06823092750000001,0.010077530000000001,0.029977379999999998,42.0009194025,6.30378709,20.80027264,8.99584237,8.70902633,0.0,79.99997177
49.81,-0.017545,0.612504,0.17,0.16666767,0.47088556,0.14339278,0.29911272,0.47534997,0.21553027,0.15211139,0.52144905,0.17930501,0.068230475,0.010077530000000001,0.029977180000000003,42.000639095000004,6.303787293333333,20.800134296666666,8.99577422,8.70896677,0.0,79.99998105
49.82,-0.017545,0.612504,0.17,0.16666768,0.47088558,0.14339278,0.29911272,0.47535001,0.21553027,0.1521114,0.52144908,0.17930501,0.068230185,0.010077530000000001,0.029977053333333333,42.0004694475,6.303786603333333,20.800046233333333,8.99573156,8.7089295,0.0,79.99998969
49.83,-0.017545,0.612504,0.17,0.16666768,0.4708856,0.14339278,0.29911272,0.47535005,0.21553027,0.1521114,0.5214491,0.17930501,0.06823003750000001,0.010077530000000001,0.02997699,42.00039627,6.3037853833333335,20.800003306666667,8.99571156,8.70891203,0.0,79.99999686
49.84,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535008,0.21553027,0.1521114,0.52144911,0.17930501,0.06823001,0.010077530000000001,0.02997698,42.00039831,6.30378394,20.799996616666665,8.99570956,8.70891029,0.0,80.00000216
49.85,-0.017545,0.612504,0.17,0.16666769,0.47088563,0.14339278,0.29911273,0.4753501,0.21553027,0.1521114,0.52144912,0.17930501,0.068230065,0.010077530000000001,0.029977006666666667,42.000451985,6.303782516666666,20.80001571,8.99572021,8.70891961,0.0,80.00000556
49.86,-0.017545,0.612504,0.17,0.16666769,0.47088564,0.14339278,0.29911273,0.47535011,0.21553027,0.1521114,0.52144913,0.17930501,0.06823017249999999,0.010077530000000001,0.02997706,42.000534885,6.303781276666666,20.800050306666666,8.99573831,8.70893545,0.0,80.00000724
49.87,-0.017545,0.612504,0.17,0.16666769,0.47088564,0.14339278,0.29911273,0.47535011,0.21553027,0.1521114,0.52144913,0.17930501,0.068230305,0.010077530000000001,0.029977116666666664,42.0006280425,6.30378031,20.800091483333333,8.9957594,8.70895389,0.0,80.00000755
49.88,-0.017545,0.612504,0.17,0.16666769,0.47088564,0.14339278,0.29911273,0.47535011,0.21553027,0.1521114,0.52144913,0.17930501,0.068230435,0.010077530000000001,0.02997717666666667,42.0007171225,6.3037796466666665,20.800132246666667,8.99578002,8.70897192,0.0,80.00000687
49.89,-0.017545,0.612504,0.17,0.16666769,0.47088563,0.14339278,0.29911273,0.4753501,0.21553027,0.1521114,0.52144912,0.17930501,0.06823055,0.010077530000000001,0.029977230000000004,42.0007926675,6.303779273333333,20.800167826666666,8.99579783,8.70898749,0.0,80.00000561
49.9,-0.017545,0.612504,0.17,0.16666769,0.47088563,0.14339278,0.29911273,0.47535009,0.21553027,0.1521114,0.52144912,0.17930501,0.06823064,0.010077530000000001,0.02997726666666667,42.0008497,6.303779143333333,20.800195496666664,8.99581154,8.70899947,0.0,80.0000041
49.91,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535008,0.21553027,0.1521114,0.52144912,0.17930501,0.0682307,0.010077530000000001,0.029977293333333332,42.0008869425,6.303779193333334,20.80021429,8.99582073,8.7090075,0.0,80.00000259
49.92,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535008,0.21553027,0.1521114,0.52144911,0.17930501,0.06823074,0.010077530000000001,0.029977310000000004,42.00090583,6.30377936,20.800224580000002,8.99582564,8.70901179,0.0,80.00000128
49.93,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535007,0.21553027,0.1521114,0.52144911,0.17930501,0.0682307475,0.010077530000000001,0.029977316666666667,42.00090955,6.303779583333334,20.80022762666667,8.99582693,8.70901292,0.0,80.00000024
49.94,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535007,0.21553027,0.1521114,0.52144911,0.17930501,0.0682307425,0.010077530000000001,0.029977310000000004,42.000902159999995,6.303779816666666,20.800225193333333,8.99582553,8.70901169,0.0,79.99999952
49.95,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.52144911,0.17930501,0.06823072499999999,0.010077530000000001,0.029977303333333333,42.000887924999994,6.303780023333334,20.800219203333334,8.9958224,8.70900896,0.0,79.99999908
49.96,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.0682306975,0.010077530000000001,0.02997729,42.000870805000005,6.303780183333333,20.80021152,8.99581849,8.70900553,0.0,79.99999887
49.97,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.0682306725,0.010077530000000001,0.02997728,42.00085415499999,6.303780283333334,20.80020375666667,8.99581459,8.70900212,0.0,79.99999881
49.98,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.06823065249999999,0.010077530000000001,0.029977273333333332,42.00084058,6.3037803299999995,20.800197236666666,8.99581134,8.70899929,0.0,79.99999884
49.99,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.06823064000000001,0.010077530000000001,0.029977263333333337,42.00083187,6.303780333333333,20.800192910000003,8.99580922,8.70899743,0.0,79.99999888
50.0,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.068230635,0.010077530000000001,0.029977263333333337,42.0008290225,6.303780313333333,20.800191363333333,8.99580848,8.70899678,0.0,79.99999889
50.01,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.06823064000000001,0.010077530000000001,0.029977263333333337,42.0008322475,6.3037802833333325,20.800192816666666,8.99580922,8.70899743,0.0,79.99999888
50.02,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.06823065249999999,0.010077530000000001,0.029977273333333332,42.000841017499994,6.30378027,20.80019713333333,8.99581134,8.70899929,0.0,79.99999884
50.03,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.0682306725,0.010077530000000001,0.02997728,42.0008540775,6.3037802933333325,20.800203776666667,8.99581459,8.70900212,0.0,79.99999881
50.04,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.5214491,0.17930501,0.0682306975,0.010077530000000001,0.029977293333333332,42.0008694325,6.303780370000001,20.800211856666667,8.99581849,8.70900553,0.0,79.99999887
50.05,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535006,0.21553027,0.1521114,0.52144911,0.17930501,0.06823072749999999,0.010077530000000001,0.029977303333333333,42.00088440999999,6.303780499999999,20.800220073333335,8.9958224,8.70900896,0.0,79.99999908
50.06,-0.017545,0.612504,0.17,0.16666768,0.47088561,0.14339278,0.29911273,0.47535007,0.21553027,0.1521114,0.52144911,0.17930501,0.0682307475,0.010077530000000001,0.029977313333333335,42.00089573,6.30378068,20.800226776666666,8.99582553,8.70901169,0.0,79.99999952
50.07,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535007,0.21553027,0.1521114,0.52144911,0.17930501,0.0682307625,0.010077530000000001,0.029977316666666667,42.0008996975,6.303780906666667,20.800230053333333,8.99582693,8.70901292,0.0,80.00000024
50.08,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535008,0.21553027,0.1521114,0.52144911,0.17930501,0.06823075499999999,0.010077530000000001,0.029977316666666667,42.0008925375,6.303781140000001,20.800227860000003,8.99582564,8.70901179,0.0,80.00000128
50.09,-0.017545,0.612504,0.17,0.16666769,0.47088562,0.14339278,0.29911273,0.47535008,0.21553027,0.1521114,0.52144912,0.17930501,0.06823072499999999,0.010077530000000001,0.029977300000000002,42.0008708625,6.303781346666667,20.800218256666664,8.99582073,8.7090075,0.0,80.00000259
