time,theta_s,theta_e,theta_s_ref,theta_e_ref,emg_biceps,emg_triceps,emg_deltoid,emg_biceps_fn,emg_triceps_fn,emg_deltoid_fn,load_kg,condition,trial_id,subject_id,emg_biceps_rms,emg_triceps_rms,emg_deltoid_rms,emg_biceps_var,emg_triceps_var,emg_deltoid_var,cci_s,cci_e,nmi
22.36,0.0,-7.28e-06,0.0,0.0,0.012403895000000002,0.01125643,0.01264053,0.01247034,0.01125643,0.012145756666666667,2.0,loaded_reaching,0,1,0.012403666004111144,0.011256460333421326,0.012640188008773048,1.0198083181172542e-13,1.9810273108254335e-15,2.2178994531300535e-13,0.9420559020902985,0.9514729073202032,0.7574115480308666
22.37,0.0,-7.57e-06,0.0,0.0,0.012403854999999998,0.011256436666666666,0.01264046,0.012470292499999999,0.011256436666666666,0.012145723333333332,2.0,loaded_reaching,0,1,0.012403715752232524,0.01125645316671333,0.012640261504762272,5.5377519314572907e-14,1.0505550883345823e-15,1.203966953061783e-13,0.9420526875859868,0.9514705892404258,0.7574093359638976
22.38,0.0,-6.87e-06,0.0,0.0,0.01240381,0.011256443333333333,0.0126404,0.012470245,0.011256443333333333,0.01214569,2.0,loaded_reaching,0,1,0.012403753501069545,0.011256448000023218,0.012640317002284792,2.6527081816770766e-14,5.226939770360454e-16,5.776494530103857e-14,0.942050271139254,0.9514688423158353,0.757407668282035
22.39,0.0,-5.58e-06,0.0,0.0,0.01240377,0.011256446666666668,0.01264034,0.012470202500000001,0.011256446666666668,0.01214566,2.0,loaded_reaching,0,1,0.012403778250514084,0.011256444500011169,0.012640353501100158,1.2747519318217825e-14,2.5144397692789793e-16,2.7816695297561606e-14,0.942048677412681,0.9514676919865679,0.757406566359699
22.4,0.0,-4.02e-06,0.0,0.0,0.01240374,0.011256450000000001,0.0126403,0.01247017,0.011256450000000001,0.012145636666666668,2.0,loaded_reaching,0,1,0.012403791000337155,0.011256442666673805,0.012640372500719865,8.358331819022659e-15,1.606939768628083e-16,1.8202695295815836e-14,0.9420478472887485,0.951467098046354,0.7574059915340405
22.41,0.0,-2.47e-06,0.0,0.0,0.01240372,0.011256450000000001,0.01264027,0.01247015,0.011256450000000001,0.012145623333333334,2.0,loaded_reaching,0,1,0.012403794250317473,0.011256442166673245,0.012640377500674376,7.870019319233772e-15,1.481106435109556e-16,1.7052695295356397e-14,0.9420476280564869,0.9514669452007327,0.7574058375362209
22.42,0.0,-1.11e-06,0.0,0.0,0.01240371,0.011256453333333333,0.01264025,0.012470135,0.011256453333333333,0.012145613333333333,2.0,loaded_reaching,0,1,0.012403790500318946,0.011256442500006607,0.012640372000678619,7.90658181900907e-15,1.4877731018952535e-16,1.715994529589119e-14,0.9420478596219625,0.9514671107673661,0.7574059918557313
22.43,0.0,-4e-08,0.0,0.0,0.012403705000000001,0.011256453333333333,0.01264025,0.0124701325,0.011256453333333333,0.01214561,2.0,loaded_reaching,0,1,0.012403782250288266,0.011256443666672436,0.012640360000617863,7.145519318484919e-15,1.299161991188344e-16,1.5623945297070155e-14,0.9420483843106884,0.9514674942183496,0.7574063515449486
22.44,0.0,7e-07,0.0,0.0,0.012403705000000001,0.011256453333333333,0.01264025,0.0124701325,0.011256453333333333,0.012145613333333333,2.0,loaded_reaching,0,1,0.01240377200022598,0.011256445000004466,0.012640345000490296,5.6003318178273995e-15,1.00582865829178e-16,1.2398945298578659e-14,0.9420490346405606,0.9514679654807979,0.7574068023818767
22.45,0.0,1.13e-06,0.0,0.0,0.012403715,0.011256453333333333,0.01264026,0.0124701425,0.011256453333333333,0.012145616666666666,2.0,loaded_reaching,0,1,0.012403761750155222,0.01125644633333634,0.012640329500333645,3.845019317169569e-15,6.769397698556648e-17,8.43869530016252e-15,0.9420497046823028,0.9514684367439351,0.7574072603371618
22.46,0.0,1.29e-06,0.0,0.0,0.01240372,0.011256450000000001,0.01264027,0.01247015,0.011256450000000001,0.012145623333333334,2.0,loaded_reaching,0,1,0.012403752500091554,0.011256447666668055,0.01264031550019243,2.2655818165751782e-15,3.124953258799985e-17,4.868695301572096e-15,0.9420503155941892,0.9514688677949357,0.7574076776556499
22.47,0.0,1.25e-06,0.0,0.0,0.01240373,0.011256450000000001,0.01264028,0.0124701575,0.011256450000000001,0.012145626666666666,2.0,loaded_reaching,0,1,0.01240374525004852,0.011256448666667328,0.012640304500096705,1.1980193161054535e-15,1.491619929352355e-17,2.4486953026745266e-15,0.9420507934881771,0.9514692036495267,0.7574080030217482
22.48,0.0,1.07e-06,0.0,0.0,0.012403734999999999,0.011256450000000001,0.01264029,0.012470165,0.011256450000000001,0.01214563333333333,2.0,loaded_reaching,0,1,0.012403739750023025,0.01125644933333366,0.012640297000046716,5.655193157915812e-16,7.360643762182566e-18,1.1849453034405923e-15,0.9420511186538665,0.9514694543607246,0.757408232772503
22.49,0.0,8.2e-07,0.0,0.0,0.01240374,0.011256450000000001,0.0126403,0.0124701725,0.011256450000000001,0.012145636666666668,2.0,loaded_reaching,0,1,0.012403736500012709,0.01125644966666691,0.012640292000024762,3.0958181560681105e-16,5.47175488474094e-18,6.299453039467162e-16,0.9420513305117851,0.9514695998223939,0.7574083748670049
