time,base_X,base_Y,base_Z,base_Ox,base_Oy,base_Oz,r_humerus_X,r_humerus_Y,r_humerus_Z,r_humerus_Ox,r_humerus_Oy,r_humerus_Oz,r_ulna_radius_hand_X,r_ulna_radius_hand_Y,r_ulna_radius_hand_Z,r_ulna_radius_hand_Ox,r_ulna_radius_hand_Oy,r_ulna_radius_hand_Oz,load_2kg_X,load_2kg_Y,load_2kg_Z,load_2kg_Ox,load_2kg_Oy,load_2kg_Oz,center_of_mass_X,center_of_mass_Y,center_of_mass_Z,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_DELT_ant,act_DELT_post,act_PECT,act_LAT,act_BRD_hand,act_shoulder_assist,act_elbow_assist,force_TRIlong,force_TRIlat,force_TRImed,force_BIClong,force_BICshort,force_BRA,force_DELT_ant,force_DELT_post,force_PECT,force_LAT,force_BRD_hand,force_shoulder_assist,force_elbow_assist,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
38.64,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.1663533,0.46913404,0.14347257,1.07627144,4.3729238,79.28949104,0.29880998,0.47233497,0.21565581,-14.70902809,-9.84726635,166.61238633,0.15190991,0.51983439,0.17937419,0.01004421,0.010152,0.0101581,0.11397171,0.06057904,0.05516076,0.04438649,0.01026144,0.02787044,0.01137173,0.01881665,0.11047749,0.07989855,6.87092278,5.99829565,5.85053655,75.38464946,25.98798137,54.15286098,38.72090938,7.59460917,10.85899592,0.82320886,4.68634141,5.5238746,2.39695646,0.06213204,0.010118103333333333,0.02750612333333333,40.052958305000004,6.239918326666667,19.05817149,8.19595802,8.02236462,0.0,79.43721869
38.65,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16628297,0.46875522,0.14348994,1.07953699,4.36617719,79.16762652,0.29874053,0.47168259,0.21568317,-14.73563259,-9.8206727,166.49185914,0.15186419,0.51948506,0.17938926,0.01004464,0.0101544,0.01016061,0.11340063,0.06018467,0.05462354,0.04408301,0.01026219,0.02769284,0.01136535,0.01870173,0.10971589,0.07879854,6.86199644,5.98706008,5.83926921,75.56124406,26.00156835,53.89903521,38.45616094,7.59516731,10.789797,0.8227465,4.6750711,5.48579473,2.36395632,0.0617276425,0.010119883333333335,0.027346013333333332,40.03422968,6.229441910000001,18.94704175,8.1538616,7.98918586,0.0,79.31537247
38.66,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16620277,0.4683286,0.14350955,1.08319894,4.35856763,79.03032562,0.29866063,0.47094775,0.21571407,-14.76553678,-9.79064411,166.35608984,0.1518118,0.5190916,0.17940628,0.01004509,0.01015679,0.01016311,0.11285307,0.05980659,0.05409885,0.0437867,0.01026271,0.0275166,0.01135659,0.01858443,0.10897285,0.07772429,6.85287928,5.97522349,5.82736447,75.75964213,26.02538905,53.66098004,38.19767417,7.59554877,10.72112822,0.82211293,4.66286447,5.44864249,2.33172881,0.061335735,0.010121663333333333,0.027188669999999998,40.0272189225,6.21848908,18.838117053333335,8.11341325,7.95807436,0.0,79.17809041
38.67,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16611198,0.46785232,0.14353151,1.08726747,4.35005784,78.87697008,0.2985693,0.47012719,0.21574868,-14.79884949,-9.75702134,166.20447613,0.15175216,0.51865228,0.17942534,0.01002247,0.01019385,0.01018921,0.11241137,0.05946509,0.05359778,0.0434049,0.01014235,0.02702219,0.01040153,0.01754714,0.10826534,0.07676531,6.82791156,5.98318204,5.82838075,76.03280504,26.06758026,53.44849433,37.8646087,7.50646944,10.52849424,0.75297494,4.41852585,5.41326697,2.30295919,0.060755344999999995,0.010135176666666667,0.026856480000000002,39.99185137,6.2131581166666665,18.63319079333333,8.07429513,7.92879131,0.0,79.0247537
38.68,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16600985,0.46732469,0.14355591,1.09175035,4.34061276,78.70699029,0.29846551,0.46921797,0.21578716,-14.83566446,-9.71965181,166.03646535,0.15168469,0.51816551,0.17944653,0.01004596,0.01015749,0.01016369,0.11182106,0.05909949,0.0530902,0.04320963,0.01025194,0.02715136,0.01128953,0.01828309,0.10752798,0.07566646,6.83425746,5.94754276,5.7993113,76.20617739,26.10090766,53.23041641,37.69426224,7.58757628,10.57882217,0.81725821,4.62005743,5.37639876,2.26999385,0.06057346,0.010122379999999999,0.026870976666666668,40.0393897225,6.19370384,18.62022023,8.03622936,7.90112892,0.0,78.85479204
38.69,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16589561,0.46674418,0.14358286,1.096653,4.3301993,78.51986139,0.29834812,0.46821737,0.21582966,-14.87606088,-9.67838853,165.85155074,0.15160874,0.51762986,0.17946993,0.0100464,0.01015959,0.01016587,0.11132839,0.05876724,0.05260436,0.04292746,0.01025195,0.02698349,0.01127971,0.018174,0.10682014,0.07468338,6.82484419,5.93398806,5.78557249,76.44411604,26.14997695,53.03393052,37.44810951,7.58758417,10.51341894,0.81654743,4.60812994,5.34100696,2.24050138,0.0602184975,0.010123953333333333,0.026720966666666665,40.0590383625,6.181468246666667,18.516370873333333,7.99898628,7.87491705,0.0,78.66767978
38.7,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16576844,0.46610938,0.14361243,1.10197852,4.31878619,78.31510034,0.29821593,0.46712292,0.21587634,-14.92010378,-9.6330894,165.64926858,0.15152363,0.51704402,0.17949563,0.01004683,0.01016186,0.01016824,0.11085104,0.05845003,0.05213221,0.04264817,0.01025236,0.0268173,0.01127128,0.01806935,0.10611962,0.07373489,6.81541523,5.92007811,5.77144205,76.68899169,26.20628099,52.85014449,37.20446703,7.58789354,10.44866485,0.81593729,4.59657955,5.30598106,2.21204656,0.059875657500000005,0.010125643333333335,0.02657261,40.08549918,6.168978463333334,18.41367514,7.96238477,7.85002297,0.0,78.46293298
38.71,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16562746,0.46541907,0.14364472,1.10772766,4.30634384,78.09226383,0.29806762,0.46593238,0.21592733,-14.96784427,-9.58361659,165.42919613,0.15142862,0.51640681,0.1795237,0.01004726,0.01016178,0.01016807,0.11039089,0.05814969,0.05167577,0.04237075,0.01024633,0.02664038,0.01123541,0.01792445,0.10542491,0.07282528,6.80600313,5.90437758,5.75540522,76.94037297,26.27021956,52.6803556,36.9624579,7.58343121,10.37973277,0.81334034,4.57393492,5.27124557,2.18475833,0.0595352,0.010125703333333333,0.026419153333333334,40.1162207625,6.155261976666666,18.308540626666666,7.9262872,7.8263463,0.0,78.24010726
38.72,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16547175,0.46467211,0.14367982,1.11389885,4.29284427,77.85094685,0.29790179,0.46464375,0.21598279,-15.01931962,-9.52983618,165.19095038,0.15132294,0.51571716,0.17955422,0.0100477,0.01016353,0.01016988,0.10994338,0.05786376,0.05123292,0.0420956,0.01024583,0.02647251,0.01122176,0.01781666,0.10473534,0.0719523,6.79664832,5.88934497,5.74005049,77.19351162,26.34031888,52.52175986,36.72242744,7.5830555,10.31432597,0.81235199,4.55984235,5.23676691,2.15856889,0.05921418,0.010127036666666667,0.026271313333333334,40.1538581775,6.142014593333333,18.20660297,7.89059145,7.80381133,0.0,77.99879645
38.73,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16530036,0.46386755,0.1437178,1.12048814,4.27826107,77.59078201,0.29771693,0.46325524,0.21604286,-15.07455319,-9.47161801,164.93418731,0.15120575,0.51497415,0.17958726,0.01004812,0.01016598,0.01017247,0.10950869,0.057593,0.05080468,0.04182224,0.0102471,0.02631582,0.01121974,0.01773493,0.10404853,0.07111833,6.78737664,5.87435835,5.72472716,77.44707565,26.41658362,52.37477363,36.48396531,7.58399846,10.25327678,0.81220585,4.55149311,5.20242646,2.13354998,0.058910325,0.010128856666666667,0.026128386666666666,40.1974815025,6.128820716666667,18.107080183333334,7.85522166,7.78235851,0.0,77.73863184
38.74,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16511227,0.46300453,0.14375876,1.12748919,4.26256942,77.31143914,0.29751142,0.46176531,0.21610767,-15.13355439,-9.40883558,164.65860154,0.15107617,0.51417695,0.17962291,0.01004854,0.0101684,0.01017502,0.10908857,0.05733871,0.05039226,0.04155033,0.01024841,0.02616027,0.01121785,0.01765716,0.10336521,0.0703261,6.77822264,5.85900494,5.70899161,77.70097113,26.49931989,52.24011542,36.24675987,7.58496491,10.1926711,0.81206903,4.54320294,5.16826038,2.10978285,0.058619175,0.010130653333333333,0.025986336666666665,40.245902345,6.115406396666667,18.00813196,7.82011941,7.76193623,0.0,77.45928183
38.75,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.1649064,0.46208238,0.14380276,1.13489328,4.24574607,77.01262518,0.29728355,0.46017262,0.21617735,-15.19631852,-9.34136612,164.36392626,0.15093325,0.51332487,0.17966123,0.01004898,0.01012425,0.01012663,0.10880515,0.0572011,0.05009527,0.0413012,0.01014755,0.02559058,0.01032815,0.01552491,0.10268292,0.06969333,6.76923026,5.81658258,5.66439775,78.04160137,26.63493361,52.22115692,36.02942794,7.51031844,9.97070617,0.74766336,4.00404321,5.13414598,2.09079981,0.0579066075,0.010099953333333333,0.025679776666666668,40.225433777499994,6.083403529999999,17.836817516666667,7.78523614,7.74249393,0.0,77.16045181
38.76,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16468164,0.46110052,0.14384989,1.14268922,4.2277694,76.69408419,0.29703148,0.45847609,0.21625203,-15.2628267,-9.26909069,164.04993317,0.150776,0.51241736,0.17970229,0.01004937,0.01017085,0.01017754,0.10829601,0.05688307,0.04961804,0.04100972,0.01024555,0.02583391,0.01118693,0.01746396,0.10200899,0.06887465,6.76039023,5.82601149,5.67501638,78.20793526,26.68486217,52.00926824,35.77515484,7.58285411,10.06551384,0.80983094,4.51385297,5.10044929,2.06623937,0.05806527,0.010132586666666667,0.025696393333333335,40.35397966,6.087139366666666,17.80784093,7.75052732,7.72397692,0.0,76.84188412
38.77,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16443683,0.46005855,0.14390021,1.15086343,4.20861943,76.35559726,0.29675329,0.45667485,0.21633185,-15.3330458,-9.19189433,163.71643238,0.15060337,0.51145398,0.17974616,0.01004979,0.01016695,0.01017323,0.1079298,0.05668571,0.0492595,0.0407401,0.0102332,0.02562689,0.0111112,0.01726093,0.10133912,0.06822186,6.75177577,5.80619078,5.65445989,78.46344953,26.78914589,51.91575304,35.53995428,7.57371216,9.9848533,0.80434861,4.46999548,5.06695596,2.04665593,0.05778398500000001,0.010129989999999998,0.025533396666666666,40.409585985,6.0708088133333336,17.69950658,7.71594856,7.70632291,0.0,76.50335804
38.78,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16417074,0.45895619,0.14395381,1.15939985,4.18827787,75.99698237,0.29644695,0.45476829,0.21641693,-15.40692844,-9.10966622,163.36327223,0.15041426,0.51043442,0.17979291,0.01005018,0.0101716,0.01017825,0.1075653,0.05649863,0.04891169,0.04047277,0.01023967,0.02549924,0.01114059,0.01725597,0.10066331,0.06760545,6.7433795,5.79102701,5.6388095,78.70575679,26.89613181,51.82763972,35.3067413,7.5785005,9.93511653,0.80647608,4.47631184,5.03316553,2.02816347,0.0575578975,0.010133343333333334,0.025403893333333333,40.47646004,6.05773867,17.606786109999998,7.6814535,7.68946026,0.0,76.14468961
38.79,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.1638821,0.45779332,0.14401073,1.16828007,4.16672815,75.61809409,0.29611031,0.45275603,0.21650738,-15.48441304,-9.0222999,162.9903389,0.15020753,0.50935851,0.17984259,0.01005057,0.01017359,0.01018036,0.1072195,0.05633151,0.04858247,0.04020573,0.010241,0.02534722,0.01113913,0.01719743,0.09999187,0.06703835,6.73524609,5.7741283,5.62128601,78.94633534,27.01023129,51.75291421,35.07378432,7.57948537,9.87588516,0.8063705,4.4676485,4.99959372,2.01115061,0.0573327275,0.010134839999999999,0.02526465,40.544282335,6.043553466666668,17.50971828333333,7.64699311,7.67330765,0.0,75.76573133
38.8,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16356961,0.45656995,0.14407106,1.17748325,4.14395544,75.21882313,0.29574117,0.45063792,0.21660332,-15.56542401,-8.92969344,162.59755592,0.14998197,0.50822619,0.17989528,0.01005095,0.01017548,0.01018238,0.1068881,0.05618214,0.0482699,0.03993917,0.01024237,0.02519581,0.0111378,0.0171429,0.09932153,0.06651818,6.72739462,5.75699633,5.60348015,79.18128528,27.13026358,51.68928339,34.84125663,7.58049809,9.8168955,0.806274,4.45890596,4.96607637,1.99554538,0.05712076,0.010136270000000001,0.025125783333333335,40.6149345525,6.029290366666667,17.412883406666666,7.61251622,7.6577746,0.0,75.36637176
38.81,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16323191,0.45528626,0.14413485,1.18698624,4.1199467,74.79909572,0.29533719,0.44841407,0.21670486,-15.64987188,-8.8317497,162.1848834,0.14973635,0.50703756,0.17995102,0.01005132,0.01017704,0.01018404,0.10657123,0.05605069,0.04797392,0.03967285,0.01024333,0.02504132,0.01113333,0.0170853,0.09865233,0.0660455,6.71984923,5.73952053,5.58527156,79.40999999,27.25619285,51.63646258,34.60892963,7.58121061,9.75669946,0.80595056,4.4482301,4.93261648,1.98136513,0.056920285,0.010137466666666666,0.024985833333333336,40.68772138,6.01488044,17.315613233333334,7.57797059,7.64276282,0.0,74.94653486
38.82,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16286761,0.45394255,0.14420215,1.19676361,4.0946907,74.35887295,0.29489597,0.44608481,0.21681211,-15.73765363,-8.72837649,161.75231726,0.14946937,0.50579282,0.18000988,0.01005172,0.01013176,0.01013434,0.10639301,0.05603302,0.04778728,0.03942444,0.01015188,0.02445684,0.01033181,0.01504059,0.09798873,0.06572597,6.71264976,5.69557445,5.53880724,79.72485334,27.43484205,51.69460703,34.39221976,7.51352295,9.52897295,0.7479277,3.9186815,4.89943655,1.9717792,0.056313474999999995,0.01010594,0.02467772,40.69324598,5.982343816666667,17.144905220000002,7.5433045,7.62816773,0.0,74.50617935
38.83,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16247529,0.45253926,0.14427303,1.20678773,4.06817804,73.8981499,0.29441504,0.44365073,0.21692517,-15.82865298,-8.61948684,161.29988827,0.14917972,0.50449232,0.1800719,0.01005208,0.01013347,0.01013612,0.10610332,0.05593578,0.04752377,0.03915178,0.01015406,0.02430762,0.01033208,0.01497763,0.09732081,0.06534978,6.70578048,5.67802325,5.52041225,79.93832713,27.5717617,51.66262113,34.15436439,7.51513497,9.47083399,0.74794767,3.90406269,4.86604068,1.96049345,0.056135124999999994,0.010107223333333333,0.02453782,40.769193162499995,5.968071993333333,17.04677778333333,7.5084683,7.61388015,0.0,74.0452979
38.84,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16205347,0.45107701,0.14434752,1.21702882,4.04040118,73.41695482,0.29389183,0.44111263,0.21704413,-15.92274076,-8.5049993,160.82766102,0.14886602,0.50313653,0.18013714,0.0100524,0.01017404,0.01018069,0.10570905,0.05576585,0.0471849,0.03887262,0.01023082,0.0245228,0.01104217,0.0167869,0.09664932,0.0649186,6.6992554,5.68208199,5.52510046,80.05358005,27.66930955,51.54051614,33.9108356,7.57194827,9.5546745,0.79935158,4.37652626,4.83246615,1.94755794,0.056361675,0.01013571,0.024542079999999997,40.909983,5.968812616666667,17.012486123333332,7.47341574,7.59978774,0.0,73.56391624
38.85,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16160068,0.44955651,0.14442569,1.22745509,4.01135449,72.91534823,0.29332372,0.43847157,0.2171691,-16.01977535,-8.38483815,160.33573289,0.14852689,0.50172605,0.18020565,0.01005273,0.01017484,0.01018155,0.10544269,0.0557027,0.04695027,0.03860583,0.01023137,0.02436703,0.01103605,0.01674004,0.09597892,0.06463523,6.69312845,5.66379571,5.50587535,80.24570699,27.81615857,51.52385667,33.67810502,7.57235441,9.49397995,0.79890825,4.36402368,4.79894624,1.93905682,0.05620892500000001,0.010136373333333332,0.02440141,40.9874364775,5.954266503333333,16.91481312666667,7.4381052,7.58577629,0.0,73.06209233
38.86,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16111541,0.44797864,0.14450757,1.23803277,3.98103428,72.39342201,0.29270804,0.43572884,0.21730014,-16.11960311,-8.25893378,159.82423297,0.1481609,0.5002616,0.18027746,0.01005306,0.01017601,0.01018282,0.10518644,0.05565531,0.04672924,0.03833875,0.0102328,0.02421626,0.01103534,0.0167074,0.09530688,0.06439849,6.68739755,5.64566377,5.48677285,80.42547142,27.96733204,51.5139901,33.44511638,7.57341291,9.43523611,0.79885707,4.35407433,4.76534387,1.93195455,0.056069597500000005,0.010137296666666669,0.02426260333333333,41.0652169725,5.939944723333333,16.8179218,7.40250042,7.57173073,0.0,72.53991546
38.87,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.16059613,0.44634442,0.14459319,1.24872627,3.94943881,71.85129855,0.29204207,0.43288595,0.21743735,-16.22205889,-8.12722298,159.29332095,0.14776662,0.49874403,0.18035263,0.01005337,0.01017706,0.01018397,0.10494034,0.05562365,0.04652149,0.03807128,0.01023427,0.02406564,0.01103473,0.01667816,0.09463366,0.06420876,6.68207792,5.62744349,5.46753475,80.59244959,28.1227244,51.51040879,33.21178321,7.57450066,9.37655431,0.79881321,4.34386028,4.73168321,1.92626279,0.055940909999999996,0.010138133333333334,0.02412373,41.142360765,5.925685386666667,16.72094606,7.36657098,7.55753586,0.0,71.99750537
38.88,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.1600413,0.44465499,0.1446826,1.25949829,3.91656838,71.28912983,0.29132305,0.42994464,0.2175808,-16.32696652,-7.98964932,158.74318604,0.14734258,0.49717431,0.18043117,0.01005367,0.01017775,0.01018475,0.10470422,0.05560755,0.04632648,0.03780334,0.01023534,0.02391146,0.01103107,0.01664514,0.09395983,0.06406625,6.6771836,5.60902109,5.4480382,80.74607812,28.28214519,51.51241798,32.97804119,7.57529683,9.316479,0.79854804,4.33151637,4.69799163,1.92198763,0.0558208475,0.010138723333333334,0.02398338,41.21803941500001,5.911414296666667,16.62327234,7.33029246,7.54307681,0.0,71.43501143
38.89,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15944939,0.44291164,0.14477583,1.27030989,3.88242533,70.70709664,0.29054819,0.4269069,0.21773054,-16.43413939,-7.84616353,158.17404594,0.14688732,0.49555354,0.18051314,0.01005392,0.01017812,0.01018519,0.1044847,0.05561202,0.04614909,0.03753376,0.01023694,0.02376056,0.01103091,0.01662318,0.09328098,0.0639786,6.67163376,5.58937961,5.42731447,80.89108853,28.44805869,51.52534577,32.74287373,7.57648088,9.25768768,0.79853646,4.32090902,4.66404893,1.9193579,0.0557172475,0.010139076666666667,0.023843753333333332,41.2963505025,5.89610928,16.52568076333333,7.29364632,7.52823938,0.0,70.85261176
38.9,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15881887,0.44111578,0.14487289,1.28112068,3.84701409,70.10540771,0.28971472,0.42377492,0.21788664,-16.54338103,-7.6967239,157.58614574,0.14639938,0.49388295,0.18059855,0.0100541,0.01017777,0.01018489,0.10428429,0.05563885,0.04599066,0.03726208,0.01023864,0.02360908,0.0110311,0.01660522,0.09259662,0.06394878,6.66499426,5.56784144,5.4046841,81.02913897,28.62131952,51.55063436,32.50587476,7.5777379,9.19866543,0.79855021,4.31020511,4.62983123,1.91846329,0.055629754999999996,0.010138920000000001,0.023703266666666667,41.37782449,5.879173266666666,16.42742603,7.25661956,7.51291019,0.0,70.25051249
38.91,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15814819,0.43926896,0.1449738,1.29188893,3.81034126,69.48429895,0.28881982,0.42055112,0.21804914,-16.65448571,-7.54129668,156.97975688,0.14587726,0.49216385,0.18068743,0.01005427,0.01017728,0.01018444,0.10409134,0.05567967,0.04584259,0.03699013,0.01024038,0.02345787,0.01103137,0.0165902,0.09191136,0.06396596,6.65863122,5.54602788,5.38173259,81.15086699,28.79755761,51.57861749,32.26863521,7.57902433,9.13975221,0.7985697,4.29913329,4.59556792,1.9189788,0.05555095,0.010138663333333334,0.02356279333333333,41.456543845,5.862130563333333,16.32913725,7.21920427,7.49697679,0.0,69.62894694
38.92,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15743586,0.43737284,0.14507859,1.30257171,3.77241561,68.84403266,0.28786072,0.41723814,0.2182181,-16.76723911,-7.37985651,156.35517611,0.14531953,0.49039771,0.1807798,0.01005442,0.01017665,0.01018386,0.103905,0.05573386,0.04570398,0.03671805,0.01024216,0.02330704,0.01103172,0.01657801,0.09122554,0.06403004,6.65255529,5.52395452,5.35847611,81.25527487,28.97631699,51.60812622,32.0312834,7.58033993,9.08098405,0.79859481,4.2876717,4.5612769,1.92090125,0.0554802125,0.01013831,0.023422416666666668,41.531847445000004,5.844995306666665,16.230869126666665,7.18139715,7.48032775,0.0,68.98817488
38.93,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15668039,0.43542923,0.14518725,1.31312504,3.73324816,68.18489678,0.28683465,0.41383884,0.21839353,-16.88141897,-7.21238682,155.71272449,0.14472473,0.48858609,0.18087567,0.01005455,0.0101759,0.01018314,0.10372437,0.05580074,0.04557383,0.03644602,0.01024397,0.02315669,0.01103214,0.01656853,0.0905396,0.06414092,6.64677675,5.50163734,5.3349313,81.34136044,29.15710586,51.63792196,31.79397317,7.58168434,9.02240298,0.79862543,4.2757993,4.52697975,1.92422745,0.0554168675,0.010137863333333334,0.023282226666666666,41.603046889999995,5.827781796666667,16.13268683,7.14319897,7.46285283,0.0,68.32848179
38.94,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15588032,0.43344004,0.14529979,1.32350406,3.6928522,67.50720411,0.28573891,0.41035628,0.21857547,-16.99679583,-7.03888029,155.05274629,0.14409144,0.48673068,0.18097505,0.01005467,0.01017523,0.01018253,0.10354798,0.05587928,0.04545096,0.03617437,0.01024627,0.02301093,0.01103566,0.01656847,0.08985339,0.06429816,6.64130449,5.47920622,5.31123811,81.40767121,29.33924665,51.66650268,31.55700313,7.58338464,8.96561178,0.79888058,4.26525491,4.49266973,1.92894492,0.0553616725,0.010137476666666667,0.023143856666666667,41.669668862500004,5.81058294,16.035333183333332,7.10461417,7.44444315,0.0,67.65017811
38.95,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15503424,0.43140731,0.14541621,1.33366318,3.65124332,66.81129155,0.28457081,0.40679373,0.21876392,-17.11313375,-6.85933921,154.37560798,0.14341827,0.48483326,0.18107794,0.01005476,0.01017423,0.01018156,0.10337597,0.05596926,0.0453346,0.03590308,0.01024817,0.02286196,0.01103623,0.01656404,0.08916875,0.06450229,6.63615054,5.45644783,5.28716524,81.45407797,29.52246548,51.69286961,31.32033937,7.5847887,8.9075711,0.79892139,4.25249215,4.45843729,1.93506881,0.0553109675,0.01013685,0.02300440333333333,41.7304763025,5.793254536666667,15.937566389999999,7.06565038,7.42499149,0.0,66.95359847
38.96,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15414078,0.42933319,0.14553648,1.34355627,3.60843947,66.09751938,0.28332775,0.40315467,0.21895888,-17.23019108,-6.67377587,153.68169721,0.14270387,0.48289573,0.18118435,0.01005483,0.0101757,0.01018332,0.10320248,0.05606736,0.04522209,0.03563383,0.01025562,0.02274551,0.01106595,0.01661831,0.08848106,0.06475044,6.63131641,5.43487753,5.26433371,81.47572053,29.70484488,51.71384199,31.08545246,7.59030535,8.86219865,0.80107292,4.25368378,4.42405323,1.94251307,0.055277559999999996,0.01013795,0.022878319999999997,41.787022795,5.7768425500000005,15.845985486666669,7.02631798,7.40439254,0.0,66.23910103
38.97,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15319863,0.42721994,0.14566061,1.3531368,3.56446098,65.36627049,0.28200722,0.39944275,0.21916036,-17.34772127,-6.48221299,152.97142174,0.14194694,0.4809201,0.18129426,0.01005489,0.01017442,0.01018206,0.10303501,0.05617705,0.04511492,0.03536436,0.01025765,0.02259891,0.01106664,0.01661835,0.08780003,0.06504733,6.6268249,5.41171662,5.2397745,81.47833928,29.88804688,51.73096082,30.85038099,7.59180939,8.80507951,0.80112275,4.23989226,4.39000167,1.95141993,0.0552363325,0.010137123333333333,0.022740306666666665,41.83430981,5.7594386733333325,15.749089963333333,6.98662973,7.38254325,0.0,65.50706665
38.98,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.15220656,0.42506993,0.14578855,1.36235806,3.51933054,64.61794958,0.28060679,0.39566184,0.21936831,-17.46547365,-6.28468398,152.24520841,0.14114622,0.47890846,0.18140765,0.01005494,0.01017092,0.01017835,0.10287184,0.05629701,0.04501153,0.03509486,0.0102549,0.022426,0.01104276,0.01657311,0.087126,0.0653924,6.62268427,5.38727517,5.21381399,81.46042934,30.07120669,51.74230902,30.61527714,7.58976888,8.73770771,0.79939418,4.21354689,4.35629991,1.96177214,0.0551883725,0.010134736666666666,0.02259192,41.871872985,5.7412578100000005,15.647584576666667,6.94660041,7.35934318,0.0,64.75789822
